"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"powerpc-g5","PowerPC G5 (PPC 970)","hardware","IBM/Apple","2003-2006","new","discontinued","dct-apple-powermac-g5-2003-06","First Apple 64-bit consumer CPU"
"apple-powermac-g5","Apple Power Mac G5","hardware","Apple","2003-2006","new","discontinued","dct-apple-powermac-g5-2003-06","Desktop workstation"
"mac-os-x","Mac OS X","platform","Apple","2001-2012","mature","legacy","dct-apple-powermac-g5-2003-06","Bundled OS"
"intel-xeon","Intel Xeon","hardware","Intel","2001-present","mature","current","dct-apple-powermac-g5-2003-06","Workstation CPU competitor"
"intel-pentium-4","Intel Pentium 4","hardware","Intel","2000-2008","mature","discontinued","dct-apple-powermac-g5-2003-06","Consumer CPU competitor"
"intel-itanium-2","Intel Itanium 2","hardware","Intel","2002-2017","new","discontinued","dct-apple-powermac-g5-2003-06","64-bit workstation CPU"
"dec-alpha","DEC Alpha","hardware","DEC/Compaq","1992-2004","mature","discontinued","dct-apple-powermac-g5-2003-06","Predecessor 64-bit platform"
"hp-pa-risc","HP PA-RISC","hardware","HP","1986-2008","mature","discontinued","dct-apple-powermac-g5-2003-06","Predecessor 64-bit platform"
"spec-cpu2000","SPEC CPU 2000","methodology","SPEC","2000-2006","mature","retired","dct-apple-powermac-g5-2003-06","Cross-platform benchmark"
"ddr-400-sdram","DDR-400 SDRAM","hardware","multiple","2002-2006","new","legacy","dct-apple-powermac-g5-2003-06","G5 supports up to 8GB"
"serial-ata","Serial ATA","protocol","multiple","2003-present","new","current","dct-apple-powermac-g5-2003-06","160GB disk in test config"
"superdrive","Apple SuperDrive","hardware","Apple","2001-present","new","current","dct-apple-powermac-g5-2003-06","DVD-R/CD-ROM combo drive"
"ati-radeon-9800-pro","ATI Radeon 9800 Pro","hardware","ATI","2003-2005","new","discontinued","dct-apple-powermac-g5-2003-06","BTO GPU upgrade"
"agp-8x","AGP 8x","protocol","multiple","2002-2006","new","discontinued","dct-apple-powermac-g5-2003-06","Latest AGP spec"
"pci-x","PCI-X","protocol","multiple","1998-2010","mature","legacy","dct-apple-powermac-g5-2003-06","Server-grade I/O"
"firewire-800","FireWire 800","protocol","Apple/IEEE","2002-2010","new","legacy","dct-apple-powermac-g5-2003-06","IEEE 1394b"
"usb-20","USB 2.0","protocol","USB-IF","2000-present","new","current","dct-apple-powermac-g5-2003-06","5 ports on G5"
"gigabit-ethernet","Gigabit Ethernet","protocol","IEEE","1998-present","mature","current","dct-apple-powermac-g5-2003-06","Built-in"
"apple-17-studio-display","Apple 17in Studio Display","hardware","Apple","2003-2004","new","discontinued","dct-apple-powermac-g5-2003-06","LCD bundled in $3998 config"
"adobe-photoshop","Adobe PhotoShop","application","Adobe","1990-present","mature","current","dct-apple-powermac-g5-2003-06","Mac-centric benchmark app"
