"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"1994-surfing-the-parallel-architectures--c52d66-OBS-001","1994-surfing-the-parallel-architectures--c52d66","","","market-data","1994","disk-storage-cost","$2M per terabyte of disk storage","medium","industry-analysis","slide 3","Used as an economic enabler for commercial parallel processing."
"1994-surfing-the-parallel-architectures--c52d66-OBS-002","1994-surfing-the-parallel-architectures--c52d66","","","expert-opinion","1994","architecture-profitability","Uniprocessors hold the largest market share but generate the lowest profits.","medium","industry-analysis","slide 5","Frames why suppliers chase higher-end parallel systems."
"1994-surfing-the-parallel-architectures--c52d66-OBS-003","1994-surfing-the-parallel-architectures--c52d66","","smp","technology-assessment","1994","smp-scalability","SMP scales well to 4 processors, fairly to 8, and rarely beyond 10 in commercial systems.","high","industry-analysis","slide 7","Memory access and shared-bus contention are the limiting factors."
"1994-surfing-the-parallel-architectures--c52d66-OBS-004","1994-surfing-the-parallel-architectures--c52d66","","clustering","technology-assessment","1994","cluster-primary-use","Clusters are used primarily for high availability and secondarily for resource sharing.","high","industry-analysis","slide 8","Kastner treats cluster messaging software as the main constraint."
"1994-surfing-the-parallel-architectures--c52d66-OBS-005","1994-surfing-the-parallel-architectures--c52d66","","clustering","viability-prediction","1998","distributed-os-evolves-from-clusters","Distributed operating systems will evolve from a cluster technology base.","high","industry-analysis","slide 9","Prediction about the architectural path to distributed systems."
"1994-surfing-the-parallel-architectures--c52d66-OBS-006","1994-surfing-the-parallel-architectures--c52d66","","clustering","actual-outcome","1998","distributed-os-evolves-from-clusters","[DEFERRED]","[DEFERRED]","industry-analysis","slide 9","Placeholder for later verification of the prediction."
"1994-surfing-the-parallel-architectures--c52d66-OBS-007","1994-surfing-the-parallel-architectures--c52d66","","mpp","strategy-classification","1994","mpp-definition","Aberdeen defines MPP as a shared-nothing system with more than 100 nodes.","high","industry-analysis","slide 10","An explicit working definition rather than an industry standard."
"1994-surfing-the-parallel-architectures--c52d66-OBS-008","1994-surfing-the-parallel-architectures--c52d66","","mpp","viability-prediction","1997","mpp-remains-sideshow","MPP will remain a side show to the SMP and cluster markets.","high","industry-analysis","slide 12","The deck expects MPP to stay niche outside select workloads."
"1994-surfing-the-parallel-architectures--c52d66-OBS-009","1994-surfing-the-parallel-architectures--c52d66","","mpp","actual-outcome","1997","mpp-remains-sideshow","[DEFERRED]","[DEFERRED]","industry-analysis","slide 12","Placeholder for later verification of the prediction."
"1994-surfing-the-parallel-architectures--c52d66-OBS-010","1994-surfing-the-parallel-architectures--c52d66","ibm-corporation","es9000","competitive-assessment","1994","sysplex-market-appeal","IBM Sysplex clusters mainly appeal to IBM's largest existing mainframe customers and lack compelling overall price-performance.","high","competitive-profiling","slide 14","Board-level critique of IBM's installed-base strategy."
"1994-surfing-the-parallel-architectures--c52d66-OBS-011","1994-surfing-the-parallel-architectures--c52d66","ibm-corporation","es9000","viability-prediction","1997","ibm-parallel-push-not-effective-before-1997","IBM's microprocessors, software, and pricing will leave its parallel push ineffective before 1997.","high","competitive-profiling","slide 14","Covers both mainframe and broader IBM parallel offerings."
"1994-surfing-the-parallel-architectures--c52d66-OBS-012","1994-surfing-the-parallel-architectures--c52d66","ibm-corporation","es9000","actual-outcome","1997","ibm-parallel-push-not-effective-before-1997","[DEFERRED]","[DEFERRED]","competitive-profiling","slide 14","Placeholder for later verification of the prediction."
"1994-surfing-the-parallel-architectures--c52d66-OBS-013","1994-surfing-the-parallel-architectures--c52d66","hewlett-packard","hp-9000","competitive-assessment","1994","hp-smp-position","HP is mediocre in SMP because it focuses on very fast RISC processors and a fewer-is-better design philosophy.","high","competitive-profiling","slide 15","Kastner sees a tradeoff between per-chip speed and parallel scale."
"1994-surfing-the-parallel-architectures--c52d66-OBS-014","1994-surfing-the-parallel-architectures--c52d66","hewlett-packard","clustering","viability-prediction","1995","hp-better-clusters-by-mid-1995","HP should show better clusters and stronger market messaging by mid-1995.","medium","competitive-profiling","slide 15","Forecast attached to HP's appreciation of distributed systems management."
"1994-surfing-the-parallel-architectures--c52d66-OBS-015","1994-surfing-the-parallel-architectures--c52d66","hewlett-packard","clustering","actual-outcome","1995","hp-better-clusters-by-mid-1995","[DEFERRED]","[DEFERRED]","competitive-profiling","slide 15","Placeholder for later verification of the prediction."
"1994-surfing-the-parallel-architectures--c52d66-OBS-016","1994-surfing-the-parallel-architectures--c52d66","digital-equipment-corporation","","viability-prediction","1997","digital-long-term-prospects-negative","Digital's shift toward alternate distribution and box-volume economics will likely damage high-end R&D and hurt long-term prospects.","medium","competitive-profiling","slide 16","Forecast tied to DEC's changing operating model."
"1994-surfing-the-parallel-architectures--c52d66-OBS-017","1994-surfing-the-parallel-architectures--c52d66","digital-equipment-corporation","","actual-outcome","1997","digital-long-term-prospects-negative","[DEFERRED]","[DEFERRED]","competitive-profiling","slide 16","Placeholder for later verification of the prediction."
"1994-surfing-the-parallel-architectures--c52d66-OBS-018","1994-surfing-the-parallel-architectures--c52d66","unisys-corporation","oltp","competitive-assessment","1994","unisys-clustered-oltp","Unisys offers adequate clustered OLTP today, but its recent MPP plans lack credibility and investment.","high","competitive-profiling","slide 17","Mixes present capability assessment with skepticism about expansion."
"1994-surfing-the-parallel-architectures--c52d66-OBS-019","1994-surfing-the-parallel-architectures--c52d66","unisys-corporation","oltp","viability-prediction","1996","unisys-minor-competitor","Unisys will remain a minor competitor and a possible roll-over sale target for Tandem.","medium","competitive-profiling","slide 17","Explicit competitive forecast."
"1994-surfing-the-parallel-architectures--c52d66-OBS-020","1994-surfing-the-parallel-architectures--c52d66","unisys-corporation","oltp","actual-outcome","1996","unisys-minor-competitor","[DEFERRED]","[DEFERRED]","competitive-profiling","slide 17","Placeholder for later verification of the prediction."
"1994-surfing-the-parallel-architectures--c52d66-OBS-021","1994-surfing-the-parallel-architectures--c52d66","compaq-computer","intel-pentium-pro","viability-prediction","1995","compaq-p6-smp-beats-es9000-oltp","Intel P6-based 4/8-way Compaq SMP systems will beat IBM ES/9000 mainframes in OLTP with RDBMS workloads.","medium","competitive-profiling","slide 18","One of the deck's boldest explicit performance predictions."
"1994-surfing-the-parallel-architectures--c52d66-OBS-022","1994-surfing-the-parallel-architectures--c52d66","compaq-computer","intel-pentium-pro","actual-outcome","1995","compaq-p6-smp-beats-es9000-oltp","[DEFERRED]","[DEFERRED]","competitive-profiling","slide 18","Placeholder for later verification of the prediction."
"1994-surfing-the-parallel-architectures--c52d66-OBS-023","1994-surfing-the-parallel-architectures--c52d66","att-gis","teradata-dbms","market-data","1994","teradata-installed-base","AT&T GIS controls a Teradata installed base of roughly 400 large sites.","medium","industry-analysis","slide 19","Installed-base scale supports the firm's DSS credibility."
"1994-surfing-the-parallel-architectures--c52d66-OBS-024","1994-surfing-the-parallel-architectures--c52d66","att-gis","teradata-dbms","competitive-assessment","1994","att-gis-dss-expertise","AT&T GIS is the strongest company-wide on DSS issues and has especially deep retail and banking experience, but it is weak elsewhere.","medium","competitive-profiling","slide 19","Balancing praise for expertise with concern about breadth."
"1994-surfing-the-parallel-architectures--c52d66-OBS-025","1994-surfing-the-parallel-architectures--c52d66","kendall-square-research","mpp","competitive-assessment","1994","kendall-square-status","Kendall Square Research is effectively dead.","high","competitive-profiling","slide 20","Blunt viability judgment presented as current fact."
"1994-surfing-the-parallel-architectures--c52d66-OBS-026","1994-surfing-the-parallel-architectures--c52d66","sap-ag","rdbms","market-data","1994","sap-sql-throughput-demand","SAP says customers need about 300 SQL statements per second in 1994 and about 3,000 per second within two years.","medium","industry-analysis","slide 21","Used to motivate the commercial need for parallel database execution."
"1994-surfing-the-parallel-architectures--c52d66-OBS-027","1994-surfing-the-parallel-architectures--c52d66","","data-warehouse","viability-prediction","1998","information-demand-3x-to-5x","Aberdeen expects information demand to rise threefold to fivefold by the late 1990s, making complex DSS the next major commercial hurdle.","medium","industry-analysis","slide 23","Macro demand forecast underpinning the warehouse thesis."
