"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"smp","Symmetric Multiprocessing (SMP)","platform","(multi)","1980s-1990s","mature","[DEFERRED]","1994-surfing-the-parallel-architectures--c52d66","Core architecture class compared with clusters and MPP."
"clustering","Cluster architecture (loosely-coupled)","platform","(multi)","1980s-1990s","mature","[DEFERRED]","1994-surfing-the-parallel-architectures--c52d66","Presented as the key architecture for high availability and distributed growth."
"mpp","Massively Parallel Processing (MPP)","platform","(multi)","1980s-1990s","emerging","[DEFERRED]","1994-surfing-the-parallel-architectures--c52d66","Used for the high-end shared-nothing category."
"es9000","IBM ES/9000","platform","ibm-corporation","1990s","mature","[DEFERRED]","1994-surfing-the-parallel-architectures--c52d66","IBM mainframe platform used in Sysplex and OLTP comparisons."
"hp-9000","HP 9000","platform","hewlett-packard","1980s-1990s","mature","[DEFERRED]","1994-surfing-the-parallel-architectures--c52d66","Representative HP SMP platform."
"oltp","Online Transaction Processing","application","(multi)","1970s-1990s","mature","[DEFERRED]","1994-surfing-the-parallel-architectures--c52d66","Key application class in vendor comparisons."
"intel-pentium-pro","Intel Pentium Pro (P6)","platform","intel-corporation","1990s","prelaunch","[DEFERRED]","1994-surfing-the-parallel-architectures--c52d66","Next-generation Intel processor expected to enable stronger SMP systems."
"teradata-dbms","Teradata (data warehouse)","application","teradata","1980s-1990s","mature","[DEFERRED]","1994-surfing-the-parallel-architectures--c52d66","Pure database parallel platform cited as an MPP exception."
"rdbms","Relational Database Management System","application","(multi)","1980s-1990s","mature","[DEFERRED]","1994-surfing-the-parallel-architectures--c52d66","Core software layer enabling commercial parallelism."
"oracle-rdbms","Oracle RDBMS (Oracle7)","application","oracle-corporation","1980s-1990s","mature","[DEFERRED]","1994-surfing-the-parallel-architectures--c52d66","Oracle's core database platform in the competitive review."
"sybase-navigation-server","Sybase Navigation Server","application","sybase","1990s","announced","[DEFERRED]","1994-surfing-the-parallel-architectures--c52d66","Clustered parallel query server announced in September 1994."
"informix-dsa","Informix Dynamic Scalable Architecture (DSA)","application","informix-software","1990s","emerging","[DEFERRED]","1994-surfing-the-parallel-architectures--c52d66","Informix parallel database architecture highlighted as strong."
"himalaya","Tandem Himalaya","platform","tandem-computers","1990s","growing","[DEFERRED]","1994-surfing-the-parallel-architectures--c52d66","Tandem's enterprise cluster platform."
"integrity-nr","Tandem Integrity NR/FT","platform","tandem-computers","1990s","mature","[DEFERRED]","1994-surfing-the-parallel-architectures--c52d66","Tandem's SMP-oriented commercial server line."
"dce","Distributed Computing Environment (DCE)","framework","(standard)","1990s","emerging","[DEFERRED]","1994-surfing-the-parallel-architectures--c52d66","Presented as a key distributed-computing middleware layer."
"corba","Common Object Request Broker Architecture (CORBA)","protocol","(standard)","1990s","emerging","[DEFERRED]","1994-surfing-the-parallel-architectures--c52d66","Named among the coming messaging-aware software stack."
"oracle-parallel-server","Oracle Parallel Server","application","oracle-corporation","1990s","emerging","[DEFERRED]","1994-surfing-the-parallel-architectures--c52d66","Oracle's clustered database option with VAXcluster roots."
"db2-6000","IBM DB2/6000","application","ibm-corporation","1990s","emerging","[DEFERRED]","1994-surfing-the-parallel-architectures--c52d66","IBM's Unix/SP2-oriented database platform."
"db2","IBM DB2","application","ibm-corporation","1980s-1990s","mature","[DEFERRED]","1994-surfing-the-parallel-architectures--c52d66","IBM's database family spanning several parallel variants."
"olap","Online Analytical Processing (OLAP)","application","(multi)","1990s","emerging","[DEFERRED]","1994-surfing-the-parallel-architectures--c52d66","Complex DSS workload category called out as a parallel target."
"data-warehouse","Data warehousing","application","(multi)","1990s","emerging","[DEFERRED]","1994-surfing-the-parallel-architectures--c52d66","Best near-term opportunity identified for Tandem."
"att-3600","AT&T 3600 cluster platform","platform","att-gis","1990s","emerging","[DEFERRED]","1994-surfing-the-parallel-architectures--c52d66","Cluster system used for Navigation Server and MPP comparisons."
"red-brick-rdbms","Red Brick RDBMS (DSS-optimized)","application","red-brick-systems","1990s","emerging","[DEFERRED]","1994-surfing-the-parallel-architectures--c52d66","Decision-support database optimized for complex DSS."
"express-mdb","IRI Express multidimensional database","application","iri-software","1990s","emerging","[DEFERRED]","1994-surfing-the-parallel-architectures--c52d66","Multidimensional alternative to brute-force parallel SQL."
"nonstop-sql","Tandem NonStop SQL","application","tandem-computers","1980s-1990s","mature","[DEFERRED]","1994-surfing-the-parallel-architectures--c52d66","Architectural reference point for comparing Informix DSA."
