"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","firm","industry-analyst","acquired","Harte-Hanks (2002-2017) -> Spiceworks Ziff Davis","1988-present","technology-news-hardware-intel-updates-i-a018d7","Boston-based IT industry analyst firm"
"peter-s-kastner","Peter S. Kastner","person","industry-analyst","active","","1970s-present","technology-news-hardware-intel-updates-i-a018d7","EVP / chief research officer / research VP; various titles 1988-2007"
"intel-corporation","Intel Corporation","company","semiconductor","active","","1968-present","technology-news-hardware-intel-updates-i-a018d7","Leading x86 CPU manufacturer"
"amd","Advanced Micro Devices, Inc.","company","semiconductor","active","","1969-present","technology-news-hardware-intel-updates-i-a018d7","x86 and more recently GPU competitor to Intel"
"hewlett-packard","Hewlett-Packard Company","company","PC-manufacturing","split","HP Inc. + Hewlett Packard Enterprise (2015)","1939-2015","technology-news-hardware-intel-updates-i-a018d7","Original HP company"
"microsoft","Microsoft Corporation","company","software","active","","1975-present","technology-news-hardware-intel-updates-i-a018d7","Redmond WA software company"
"technewsworld","TechNewsWorld / ECT News Network","firm","news-media","active","","2000-present","technology-news-hardware-intel-updates-i-a018d7","IT news publication; part of ECT News Network (E-Commerce Times, LinuxInsider, CRM Buyer)"
"gene-j-koprowski-journalist","Gene J. Koprowski","person","journalist","active","","1990s-present","technology-news-hardware-intel-updates-i-a018d7","TechNewsWorld / United Press International / FoxNews.com tech columnist; authored ""64-Bit Demand"" Itanium 2 coverage"
"richard-dracott-intel","Richard Dracott","person","executive","[DEFERRED]","","","technology-news-hardware-intel-updates-i-a018d7","Intel general manager enterprise marketing and planning circa 2004; later Intel datacenter leadership"
"audi-ag","Audi AG","company","automotive-manufacturing","active","","1909-present","technology-news-hardware-intel-updates-i-a018d7","German luxury automaker; Volkswagen Group subsidiary since 1964; cited as early Itanium 2 / HP Integrity adopter"
