"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"esb-soa-fabric-webmethods-techtarget-see-83b233-OBS-001","esb-soa-fabric-webmethods-techtarget-see-83b233","peter-s-kastner","eai","expert-opinion","2006","Kastner EAI-persistence finding","'We found almost nobody who is willing to abandon their investments in EAI just to buy an ESB to say that they own one.' — Peter S. Kastner, Aberdeen Group","high","ingest-extraction","expert-opinion","p1","Core finding: customers keep EAI investments"
"esb-soa-fabric-webmethods-techtarget-see-83b233-OBS-002","esb-soa-fabric-webmethods-techtarget-see-83b233","peter-s-kastner","eai","expert-opinion","2006","Kastner self-correction on EAI death","'My hypothesis going into the year was that the EAI companies would take it on the chin. The reality is the vast majority of their customers are fairly easily connecting SOA via adapters to their EAI fabric or infrastructure.' — Kastner publicly updates his prior EAI-death prediction","high","ingest-extraction","expert-opinion","p1","Rare analyst-self-correction moment"
"esb-soa-fabric-webmethods-techtarget-see-83b233-OBS-003","esb-soa-fabric-webmethods-techtarget-see-83b233","peter-s-kastner","bpm","market-data","2006","Kastner 50% Global 5000 BPM-engagement statistic","'We're seeing at this point that roughly 50 percent of the Global 5000 are actively engaged in business process management development.' — Peter S. Kastner, VP Enterprise Integration, Aberdeen Group","high","ingest-extraction","industry-survey","p1","Landmark Aberdeen 2006 BPM adoption data point"
"esb-soa-fabric-webmethods-techtarget-see-83b233-OBS-004","esb-soa-fabric-webmethods-techtarget-see-83b233","peter-s-kastner","bpm","expert-opinion","2006","Kastner on TIBCO and Fiorano BPM investment","'Tibco has invested heavily in BPM over the last several years. Fiorano also beefed up their ESB product significantly in the BPM space in the last six months.' — Kastner","medium","ingest-extraction","expert-opinion","p2","Vendor-landscape read on BPM-ESB convergence; references tibco-software and fiorano-software entities"
"esb-soa-fabric-webmethods-techtarget-see-83b233-OBS-005","esb-soa-fabric-webmethods-techtarget-see-83b233","bill-swanton-amr","webmethods-fabric-7","expert-opinion","2006","Swanton on webMethods Fabric 7.0 integration","'The thing that we see in webMethods Fabric 7.0 is a really straightforward development environment for building composite applications in an SOA fashion.' — Bill Swanton, AMR Research","high","ingest-extraction","expert-opinion","p1","Product-level SOA composite-apps framing"
"esb-soa-fabric-webmethods-techtarget-see-83b233-OBS-006","esb-soa-fabric-webmethods-techtarget-see-83b233","webmethods","webmethods-fabric-7","market-data","2006","webMethods Fabric 7.0 launch","webMethods announced Fabric 7.0 this week combining EAI, ESB, BPM, BAM, registry/repository, governance","verified","ingest-extraction","corporate-announcement","p1","Product launch context"
"esb-soa-fabric-webmethods-techtarget-see-83b233-OBS-007","esb-soa-fabric-webmethods-techtarget-see-83b233","marc-breissinger-webmethods","middleware-fabric","expert-opinion","2006","Breissinger fabric-terminology framing","'Integration backbones -> service buses -> fabric' progression; 'fabric is the same concept taken one step further to include the business process management and the analytics and the composite application development capabilities' — Marc Breissinger, webMethods CTO","medium","ingest-extraction","vendor-statement","p2","Vendor-terminology rationalization"
"esb-soa-fabric-webmethods-techtarget-see-83b233-OBS-008","esb-soa-fabric-webmethods-techtarget-see-83b233","webmethods","","actual-outcome","2007","Software AG acquires webMethods","Software AG acquired webMethods in June 2007 for approximately $546M, folding Fabric 7.0 into its integration portfolio","verified","web-source","historical-record","p1","Context for webMethods trajectory"
"esb-soa-fabric-webmethods-techtarget-see-83b233-OBS-009","esb-soa-fabric-webmethods-techtarget-see-83b233","","esb","actual-outcome","2015","ESB terminology displaced by microservices + API gateway","By 2015 ESB-centric integration architectures had been largely displaced by microservices with API gateway and later service mesh (Istio 2017). Kastner's fabric-terminology moment was a waypoint in that evolution.","verified","web-source","historical-record","p1","Architectural succession"
"esb-soa-fabric-webmethods-techtarget-see-83b233-OBS-010","esb-soa-fabric-webmethods-techtarget-see-83b233","","bpm","actual-outcome","2015","BPM matures into iBPMS / workflow automation","By 2015 BPM had evolved into iBPMS (intelligent BPMS, per Gartner) and low-code workflow automation platforms (Pegasystems, Appian, ServiceNow workflows), validating Kastner's 50% Global 5000 adoption trajectory","verified","web-source","historical-record","p1","BPM-adoption trajectory confirmed"
