"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"2004-aberdeentelelogicagrfinal-5-8fd44a-001","2004-aberdeentelelogicagrfinal-5-8fd44a","telelogic","aberdeen-dev-solutions","contract-term","2004","total_service_fee","$25,000","high","ingest-extraction","document-extraction","2","Total annual service fee for Gold-level Development Solutions program",""
"2004-aberdeentelelogicagrfinal-5-8fd44a-002","2004-aberdeentelelogicagrfinal-5-8fd44a","telelogic","aberdeen-dev-solutions","contract-term","2004","service_level","Gold","high","ingest-extraction","document-extraction","2","Development Solutions Gold tier; 12-month term; March 1, 2004 – February 28, 2005",""
"2004-aberdeentelelogicagrfinal-5-8fd44a-003","2004-aberdeentelelogicagrfinal-5-8fd44a","telelogic","aberdeen-dev-solutions","contract-term","2004","billing_terms","50% on execution; 50% on delivery of first white paper draft (by Aug 31) or per schedule","high","ingest-extraction","document-extraction","2","Split billing: 50/50; second payment milestones are August 31, November 30, 2004",""
"2004-aberdeentelelogicagrfinal-5-8fd44a-004","2004-aberdeentelelogicagrfinal-5-8fd44a","telelogic","aberdeen-dev-solutions","contract-term","2004","ad_hoc_inquiry_allowance","2 hours per month","high","ingest-extraction","document-extraction","8","Gold tier ad hoc telephone inquiry access to assigned analyst and IT research team",""
"2004-aberdeentelelogicagrfinal-5-8fd44a-005","2004-aberdeentelelogicagrfinal-5-8fd44a","telelogic","aberdeen-dev-solutions","deliverable","2004","webinar_count","2 webinars (includes replay rights for 1 year)","high","ingest-extraction","document-extraction","8","Two Aberdeen-analyst webinars hosted/promoted by Telelogic; one-year replay rights included",""
"2004-aberdeentelelogicagrfinal-5-8fd44a-006","2004-aberdeentelelogicagrfinal-5-8fd44a","telelogic","aberdeen-dev-solutions","deliverable","2004","quarterly_briefings","Quarterly","high","ingest-extraction","document-extraction","8","Quarterly briefings included in Gold tier",""
"2004-aberdeentelelogicagrfinal-5-8fd44a-007","2004-aberdeentelelogicagrfinal-5-8fd44a","telelogic","aberdeen-dev-solutions","deliverable","2004","market_visibility_services","Press quotes, press inquiries, VC inquiries, Snapshot, webinars, newsletter advertising","high","ingest-extraction","document-extraction","8","Gold tier market visibility services: analyst press/VC support, Aberdeen SnapShot profile, IT Access community",""
"2004-aberdeentelelogicagrfinal-5-8fd44a-008","2004-aberdeentelelogicagrfinal-5-8fd44a","telelogic","uml","deliverable","2004","white_paper_scope","5-6 page executive white paper on UML; 5 Telelogic user interviews","high","ingest-extraction","document-extraction","10","Schedule B: Aberdeen writes UML white paper based on 5 primarily US Telelogic customer interviews; Telelogic arranges interviews",""
"2004-aberdeentelelogicagrfinal-5-8fd44a-009","2004-aberdeentelelogicagrfinal-5-8fd44a","aberdeen-group","","ip-term","2004","ip_ownership","Aberdeen retains copyright; client gets 1-year non-exclusive license to post on intranet/extranet/web","high","ingest-extraction","document-extraction","3","Standard Aberdeen IP clause; client may not make additional copies without payment; 1-year web license",""
"2004-aberdeentelelogicagrfinal-5-8fd44a-010","2004-aberdeentelelogicagrfinal-5-8fd44a","aberdeen-group","","contract-term","2004","payment_terms","30 days from invoice date; USD; applicable state/local taxes apply","high","ingest-extraction","document-extraction","3","Standard Aberdeen payment terms",""
"2004-aberdeentelelogicagrfinal-5-8fd44a-011","2004-aberdeentelelogicagrfinal-5-8fd44a","aberdeen-group","","contract-term","2004","cancellation_policy","Services not cancelable unless agreed in writing; Aberdeen retains sums paid","high","ingest-extraction","document-extraction","3","Aberdeen standard cancellation policy; client pays for all services performed to termination date",""
"2004-aberdeentelelogicagrfinal-5-8fd44a-012","2004-aberdeentelelogicagrfinal-5-8fd44a","aberdeen-group","","contract-term","2004","governing_law","Commonwealth of Massachusetts; MA state or federal courts; exclusive jurisdiction","high","ingest-extraction","document-extraction","3","Standard Aberdeen governing law clause; both parties consent to MA jurisdiction",""
"2004-aberdeentelelogicagrfinal-5-8fd44a-013","2004-aberdeentelelogicagrfinal-5-8fd44a","aberdeen-group","","contract-term","2004","liability_cap","Maximum: actual payments received for the deliverable; no consequential/indirect damages","high","ingest-extraction","document-extraction","3","Aberdeen liability limited to actual payments received; excludes lost profits, goodwill, indirect damages",""
"2004-aberdeentelelogicagrfinal-5-8fd44a-014","2004-aberdeentelelogicagrfinal-5-8fd44a","aberdeen-group","aberdeen-dev-solutions","pricing-data","2004","additional_services_pricing","Webinar (hosted): $6,000; Webinar (with leads): $10,000; White paper: $30,000-$40,000; Profile: $20,000-$25,000; 1-day consulting: $6,000; Speaking: $6,000+expenses","high","ingest-extraction","document-extraction","9","Aberdeen standard additional products/services pricing list; additional 10% discount for Gold clients",""
"2004-aberdeentelelogicagrfinal-5-8fd44a-015","2004-aberdeentelelogicagrfinal-5-8fd44a","telelogic","uml","contract-term","2004","white_paper_web_rights","1-year license from delivery of final HTML/PDF; intranet or WWW posting rights","high","ingest-extraction","document-extraction","10","Schedule B web rights: client can post UML white paper on web for 1 year from delivery",""
