"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"ibm-corporation","IBM Corporation","company","computing-industry","active","","1911-present","2026-kastner-enterprise-ai-arc","Primary AI vendor in the arc — Deep Blue (1997), MedSpeak (1997), Intelligent Miner (1997), Watson (2011), watsonx (2023); most diverse pre-2000 AI portfolio in the archive"
"oracle-corporation","Oracle Corporation","company","computing-industry","active","","1977-present","2026-kastner-enterprise-ai-arc","Oracle InterOffice document summarization (1995) is the archive's highest-specificity contemporary AI precursor claim; Oracle 23ai (2024) closes the arc for the same company"
"intel-corporation","Intel Corporation","company","computing-industry","active","","1968-present","2026-kastner-enterprise-ai-arc","AI hardware arc: Gaudi AI accelerator (2019) and Falcon Shores (2025); zero pre-2010 AI product claims in archive; enables AI rather than building it"
"digital-equipment-corporation","Digital Equipment Corporation (DEC)","company","computing-industry","acquired","Compaq (1998)","1957-1998","2026-kastner-enterprise-ai-arc","XCON expert system (1980) — the archive's deepest AI anchor; DEC deployed XCON in production for VAX configuration; also referenced in MYCIN clinical AI context"
"stanford-heuristic-lab","Stanford Heuristic Programming Project","institution","academia","dissolved","","1965-1990","2026-kastner-enterprise-ai-arc","MYCIN (1972–1980) developed at Stanford; rule-based medical diagnosis expert system; cited in Kastner Long View memoir as commercially significant expert system of the 1980s"
"tandem-computers","Tandem Computers (NonStop)","company","computing-industry","acquired","Compaq (1997)","1974-1997","2026-kastner-enterprise-ai-arc","Tandem ORDM (1997) — Object Relational Data Mining Architecture; embedded ML algorithms in SQL database; direct architectural precursor to BigQuery ML / Oracle 23ai in-database ML"
"microsoft-corporation","Microsoft Corporation","company","computing-industry","active","","1975-present","2026-kastner-enterprise-ai-arc","Microsoft Word AutoSummarize (1997–2010) — mass-market extractive document summarization; removed in Word 2010; resurrected as Copilot (2023); not directly in Kastner archive but most important companion observation"
"openai","OpenAI","company","computing-industry","active","","2015-present","2026-kastner-enterprise-ai-arc","ChatGPT (2022) and GPT-4 (2023) — the LLM-era convergence endpoint for all threads in the arc; provides the 2022 baseline year for predictive distance calculations"
"google-deepmind","Google DeepMind","company","computing-industry","active","","2010-present","2026-kastner-enterprise-ai-arc","AlphaGo (2016) and AlphaFold (2020) as LLM-era endpoint references for the Deep Blue / chess AI thread; Transformer architecture (2017, Google Brain) as the LLM convergence enabler"
"peter-kastner","Peter S. Kastner","person","research-and-analysis","active","","1972-present","2026-kastner-enterprise-ai-arc","Primary archive author; MIT PhD (AI-adjacent environment 1966–1972); observed Oracle InterOffice (1995) and IBM AI portfolio (1997) directly; noted InterOffice as 'first hint of AI routine to come'"
"aberdeen-group","Aberdeen Group","company","research-and-analysis","acquired","Harte-Hanks (2001)","1988-2014","2026-kastner-enterprise-ai-arc","Publishing vehicle for Kastner's Oracle and IBM AI product assessments 1993–2006; Aberdeen Data Mining Buying Guide (1997) is the archive's densest pre-2000 ML cluster"
"lotus-development-corporation","Lotus Development Corporation","company","computing-industry","acquired","IBM (1995)","1982-2014","2026-kastner-enterprise-ai-arc","Lotus Notes agents (1989) — scripted background automation on document databases; earliest agent architecture in the archive; Aberdeen (1995) critiqued Notes as 'first-generation' groupware"
"hyperion-solutions","Hyperion Solutions","company","computing-industry","acquired","Oracle (2007)","1976-2007","2026-kastner-enterprise-ai-arc","EPM/planning analytics vendor; acquired by Oracle 2007; represents the BI-to-AI transition thread in financial analytics"
"knowledge-discovery-one","Knowledge Discovery One (KD1)","company","computing-industry","acquired","","1995-2000","2026-kastner-enterprise-ai-arc","Retail data mining specialist; Aberdeen 1997 study documented KD1 Retail Discovery Suite as democratizing data mining for retail professionals — removing specialist dependency"
"businessobjects","Business Objects SA","company","computing-industry","acquired","SAP (2008)","1990-2008","2026-kastner-enterprise-ai-arc","BusinessMiner (1997) — $995 data mining add-on to BusinessObjects analytics; Aberdeen documented as precursor to democratized ML; acquired by SAP 2008"
"mycin-stanford","Stanford Heuristic Programming Project (MYCIN)","institution","academia","dissolved","","1965-1990","2026-kastner-enterprise-ai-arc","MYCIN (1972) medical diagnosis expert system; alias for stanford-heuristic-lab used in Thread 1 observations"
"dec-corporation","Digital Equipment Corporation (DEC)","company","computing-industry","acquired","Compaq (1998)","1957-1998","2026-kastner-enterprise-ai-arc","XCON expert system (1980-1993); alias for digital-equipment-corporation used in Thread 1 observations"
"openai-foundation","OpenAI","company","computing-industry","active","","2015-present","2026-kastner-enterprise-ai-arc","GPT-3 (2020), ChatGPT (2022), GPT-4 (2023); LLM convergence endpoint for all arc threads"
