"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"dct-pubs-2002-OBS-001","dct-pubs-2002","aberdeen-group","","market-data","2002","Total DCT publications in 2002","434","verified","document-review","full catalog","Count of numbered publication entries."
"dct-pubs-2002-OBS-002","dct-pubs-2002","aberdeen-group","","market-data","2002","Publications of type 'InSight'","86","verified","document-review","full catalog",""
"dct-pubs-2002-OBS-003","dct-pubs-2002","aberdeen-group","","market-data","2002","Publications of type 'White Paper'","83","verified","document-review","full catalog",""
"dct-pubs-2002-OBS-004","dct-pubs-2002","aberdeen-group","","market-data","2002","Publications of type 'Profile'","56","verified","document-review","full catalog",""
"dct-pubs-2002-OBS-005","dct-pubs-2002","aberdeen-group","","market-data","2002","Publications of type 'Perspective'","44","verified","document-review","full catalog",""
"dct-pubs-2002-OBS-006","dct-pubs-2002","aberdeen-group","","market-data","2002","Publications of type 'OnSite'","40","verified","document-review","full catalog",""
"dct-pubs-2002-OBS-007","dct-pubs-2002","aberdeen-group","","market-data","2002","Publications of type 'Impact'","32","verified","document-review","full catalog",""
"dct-pubs-2002-OBS-008","dct-pubs-2002","aberdeen-group","","market-data","2002","Publications of type 'Report'","31","verified","document-review","full catalog",""
"dct-pubs-2002-OBS-009","dct-pubs-2002","aberdeen-group","","market-data","2002","Publications of type 'Report OnSite'","26","verified","document-review","full catalog",""
"dct-pubs-2002-OBS-010","dct-pubs-2002","aberdeen-group","","market-data","2002","Publications of type 'Snapshot'","15","verified","document-review","full catalog",""
"dct-pubs-2002-OBS-011","dct-pubs-2002","aberdeen-group","","market-data","2002","Publications of type 'Strategy Profile'","5","verified","document-review","full catalog",""
"dct-pubs-2002-OBS-012","dct-pubs-2002","aberdeen-group","","market-data","2002","Publications of type 'Viewpoint'","4","verified","document-review","full catalog",""
"dct-pubs-2002-OBS-013","dct-pubs-2002","aberdeen-group","","market-data","2002","Publications of type 'Executive Viewpoint'","4","verified","document-review","full catalog",""
"dct-pubs-2002-OBS-014","dct-pubs-2002","aberdeen-group","","market-data","2002","Publications of type 'Market Viewpoint'","4","verified","document-review","full catalog",""
"dct-pubs-2002-OBS-015","dct-pubs-2002","aberdeen-group","","market-data","2002","Publications of type 'Report Profile'","1","verified","document-review","full catalog",""
"dct-pubs-2002-OBS-016","dct-pubs-2002","aberdeen-group","","market-data","2002","Publications of type 'InSIght'","1","verified","document-review","full catalog",""
"dct-pubs-2002-OBS-017","dct-pubs-2002","aberdeen-group","","market-data","2002","Publications of type 'Solution Snapshot'","1","verified","document-review","full catalog",""
"dct-pubs-2002-OBS-018","dct-pubs-2002","aberdeen-group","","market-data","2002","Publications of type 'Technology Viewpoint'","1","verified","document-review","full catalog",""
"dct-pubs-2002-OBS-019","dct-pubs-2002","analyst-jones-katherine","","market-data","2002","Publications led by Jones, Katherine","27","verified","document-review","full catalog",""
"dct-pubs-2002-OBS-020","dct-pubs-2002","analyst-pombriant-denis","","market-data","2002","Publications led by Pombriant, Denis","22","verified","document-review","full catalog",""
"dct-pubs-2002-OBS-021","dct-pubs-2002","analyst-tanner-dan","","market-data","2002","Publications led by Tanner, Dan","21","verified","document-review","full catalog",""
"dct-pubs-2002-OBS-022","dct-pubs-2002","analyst-minahan-tim","","market-data","2002","Publications led by Minahan, Tim","18","verified","document-review","full catalog",""
"dct-pubs-2002-OBS-023","dct-pubs-2002","analyst-allen-kent","","market-data","2002","Publications led by Allen, Kent","17","verified","document-review","full catalog",""
"dct-pubs-2002-OBS-024","dct-pubs-2002","analyst-tardelli-dana","","market-data","2002","Publications led by Tardelli, Dana","17","verified","document-review","full catalog",""
"dct-pubs-2002-OBS-025","dct-pubs-2002","analyst-hoch-michael","","market-data","2002","Publications led by Hoch, Michael","16","verified","document-review","full catalog",""
"dct-pubs-2002-OBS-026","dct-pubs-2002","analyst-hurley-jim","","market-data","2002","Publications led by Hurley, Jim","16","verified","document-review","full catalog",""
"dct-pubs-2002-OBS-027","dct-pubs-2002","analyst-smith-karen","","market-data","2002","Publications led by Smith, Karen","16","verified","document-review","full catalog",""
"dct-pubs-2002-OBS-028","dct-pubs-2002","analyst-degnan-christa","","market-data","2002","Publications led by Degnan, Christa","15","verified","document-review","full catalog",""
