"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"windows-longhorn","Windows Longhorn (code name)","operating-system","Microsoft","2001-2006","pre-release","released-as-vista","microsoft-s-future-paths-6-f86f30","Shipped in 2006 as Windows Vista"
"windows-blackcomb","Windows Blackcomb (code name)","operating-system","Microsoft","2001-2007","pre-release","folded-into-vista-7","microsoft-s-future-paths-6-f86f30","Originally planned as major post-Longhorn release; features absorbed into Vista and Windows 7"
"tablet-pc","Microsoft Tablet PC","platform","Microsoft","2001-2012","new","superseded","microsoft-s-future-paths-6-f86f30","Pen-centric Windows XP Tablet PC Edition; concept later eclipsed by iPad-style tablets"
"pocket-pc","Microsoft Pocket PC / Windows Mobile","platform","Microsoft","2000-2010","new","discontinued","microsoft-s-future-paths-6-f86f30","Replaced by Windows Phone (2010) and retired 2019"
"palm-os","Palm OS","operating-system","Palm/PalmSource/ACCESS","1996-2011","mature","discontinued","microsoft-s-future-paths-6-f86f30","Handheld OS"
"microsoft-mipad","Microsoft MiPad research prototype","platform","Microsoft Research","2000-2003","research","abandoned","microsoft-s-future-paths-6-f86f30","Speech-enabled multimodal prototype; never shipped as product"
"microsoft-dotnet","Microsoft .NET Framework","framework","Microsoft","2002-present","new","active","microsoft-s-future-paths-6-f86f30","Succeeded by .NET Core / .NET 5+"
"windows-xp","Microsoft Windows XP","operating-system","Microsoft","2001-2014","new","end-of-life","microsoft-s-future-paths-6-f86f30","Unified NT-kernel consumer+enterprise Windows"
"speech-recognition","Speech Recognition Technology","framework","various","1990s-present","emerging","mature","microsoft-s-future-paths-6-f86f30","Voice-to-text; improved dramatically with deep learning c. 2012-2015"
"unified-storage","Microsoft Unified Storage (WinFS vision)","framework","Microsoft","2001-2006","pre-release","abandoned","microsoft-s-future-paths-6-f86f30","WinFS relational-storage filesystem was cut from Vista; vision partially realized via Azure/OneDrive"
"knowledge-management","Knowledge Management","framework","various","1990s-present","mature","renamed","microsoft-s-future-paths-6-f86f30","Rebranded as collaboration/search/enterprise AI"
