"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"intel-pentium-ii","Intel Pentium II","platform","Intel","1997-2003","emerging","retired","aberdeen-impact-desktop-pc-sirens-1998-14b40c","233-450 MHz range cited"
"intel-celeron","Intel Celeron","platform","Intel","1998-present","emerging","legacy-supported","aberdeen-impact-desktop-pc-sirens-1998-14b40c","Named as what NOT to buy for corporate desktop"
"windows-95","Windows 95 OSR2","platform","Microsoft","1995-2001","mature","retired","aberdeen-impact-desktop-pc-sirens-1998-14b40c",""
"windows-98","Windows 98","platform","Microsoft","1998-2006","emerging","retired","aberdeen-impact-desktop-pc-sirens-1998-14b40c",""
"windows-nt5","Windows NT 5.0 / Windows 2000","platform","Microsoft","2000-2010","emerging","retired","aberdeen-impact-desktop-pc-sirens-1998-14b40c","Kastner's target OS"
"ms-office-97","Microsoft Office 97","application","Microsoft","1997-2003","mature","retired","aberdeen-impact-desktop-pc-sirens-1998-14b40c",""
"ms-office-2000","Microsoft Office 2000","application","Microsoft","1999-2004","emerging","retired","aberdeen-impact-desktop-pc-sirens-1998-14b40c",""
"ie-4","Internet Explorer 4.0","application","Microsoft","1997-2001","mature","retired","aberdeen-impact-desktop-pc-sirens-1998-14b40c",""
"ie-5","Internet Explorer 5.0","application","Microsoft","1999-2003","emerging","retired","aberdeen-impact-desktop-pc-sirens-1998-14b40c",""
"outlook-98","Microsoft Outlook 98","application","Microsoft","1998-2001","emerging","retired","aberdeen-impact-desktop-pc-sirens-1998-14b40c",""
"snmp","SNMP","protocol","IETF","1988-present","mature","mature","aberdeen-impact-desktop-pc-sirens-1998-14b40c","Systems management agent"
"tcpip","TCP/IP","protocol","IETF","1974-present","mature","mature","aberdeen-impact-desktop-pc-sirens-1998-14b40c",""
"netbeui","NetBEUI","protocol","Microsoft/IBM","1985-2007","mature","retired","aberdeen-impact-desktop-pc-sirens-1998-14b40c",""
"intel-pentium-4","Intel Pentium 4","platform","Intel","2000-2008","mature","retired","aberdeen-impact-desktop-pc-sirens-1998-14b40c",""
