"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"aberdeen-impact-desktop-pc-sirens-1998-14b40c-OBS-001","aberdeen-impact-desktop-pc-sirens-1998-14b40c","intel-corp","intel-pentium-ii","market-data","1998","pii-speed","Pentium II up to 450 MHz","verified","DR","p.1",""
"aberdeen-impact-desktop-pc-sirens-1998-14b40c-OBS-002","aberdeen-impact-desktop-pc-sirens-1998-14b40c","","","market-data","1995","3yr-ago-baseline","Typical new corp PC: 150 MHz, 32MB memory, $2,000+","high","DR","p.1",""
"aberdeen-impact-desktop-pc-sirens-1998-14b40c-OBS-003","aberdeen-impact-desktop-pc-sirens-1998-14b40c","intel-corp","intel-pentium-ii","market-assessment","1998","pii-233-adequate","233 MHz Pentium II with 32MB 'becoming just adequate'","high","EO","p.1",""
"aberdeen-impact-desktop-pc-sirens-1998-14b40c-OBS-004","aberdeen-impact-desktop-pc-sirens-1998-14b40c","","","market-data","1998","typical-corp-desktop-stack","Windows 95 OSR2 or 98; TCP/IP+NetBEUI; Office 97; IE 4.0; Outlook 98; SNMP agent; antivirus; workflow apps","high","EO","p.1","Aberdeen's own desktop configuration"
"aberdeen-impact-desktop-pc-sirens-1998-14b40c-OBS-005","aberdeen-impact-desktop-pc-sirens-1998-14b40c","","","benchmark","1998","kastner-memory-usage","'Virtual memory usage on my own PC is about 60MB'","high","BM","p.2","Kastner personal measurement"
"aberdeen-impact-desktop-pc-sirens-1998-14b40c-OBS-006","aberdeen-impact-desktop-pc-sirens-1998-14b40c","","","market-assessment","1998","mem-32-too-little","32MB is now too little","high","EO","p.2",""
"aberdeen-impact-desktop-pc-sirens-1998-14b40c-OBS-007","aberdeen-impact-desktop-pc-sirens-1998-14b40c","aberdeen-group","","framework-concept","1998","welded-case-model","'Welded Case' model — buy more PC power than needed; avoid labor-intensive upgrades","high","EO","p.2","Kastner's coined framework"
"aberdeen-impact-desktop-pc-sirens-1998-14b40c-OBS-008","aberdeen-impact-desktop-pc-sirens-1998-14b40c","aberdeen-group","","strategic-recommendation","1998","3-5yr-asset-life","3-5 year PC asset life planning","high","EO","p.2",""
"aberdeen-impact-desktop-pc-sirens-1998-14b40c-OBS-009","aberdeen-impact-desktop-pc-sirens-1998-14b40c","microsoft","intel-pentium-ii","market-data","1999","msft-intel-pc-spec","Microsoft-Intel 1999 PC Standard: min 300 MHz, 32 MB","verified","DR","p.2",""
"aberdeen-impact-desktop-pc-sirens-1998-14b40c-OBS-010","aberdeen-impact-desktop-pc-sirens-1998-14b40c","aberdeen-group","intel-pentium-ii","strategic-recommendation","1998","recommended-pc","400 MHz Pentium II, 128 MB memory, 17"" monitor at $1,800-$2,000","high","EO","p.2","Kastner's recommended late-1998 corp desktop"
"aberdeen-impact-desktop-pc-sirens-1998-14b40c-OBS-011","aberdeen-impact-desktop-pc-sirens-1998-14b40c","","ms-office-2000","viability-prediction","1999","office-2000-horsepower","Recommended config will support Office 2000 and IE 5.0 in 1999","high","EO","p.2",""
"aberdeen-impact-desktop-pc-sirens-1998-14b40c-OBS-012","aberdeen-impact-desktop-pc-sirens-1998-14b40c","","windows-nt5","viability-prediction","2000","win-nt5-upgrade","Upgrade to Windows NT 5.0 in 2000","high","EO","p.2","Windows NT 5.0 became Windows 2000"
"aberdeen-impact-desktop-pc-sirens-1998-14b40c-OBS-013","aberdeen-impact-desktop-pc-sirens-1998-14b40c","intel-corp","intel-celeron","strategic-recommendation","1998","avoid-celeron","Avoid Celeron-class or 233 MHz Pentium II inventory close-outs","high","EO","p.2",""
"aberdeen-impact-desktop-pc-sirens-1998-14b40c-OBS-014","aberdeen-impact-desktop-pc-sirens-1998-14b40c","","","market-event","1998","sub-1000-pc-trend","IS executives captivated by sub-$1,000 PCs; some buying home computers","high","DR","p.1",""
"aberdeen-impact-desktop-pc-sirens-1998-14b40c-OBS-015","aberdeen-impact-desktop-pc-sirens-1998-14b40c","","","market-data","1998","background-services","Intranet/Internet/Extranet updates (push); e-mail tidal wave; shared workgroup access; systems mgmt SNMP","high","EO","p.2","MIPS-consuming background tasks"
"aberdeen-impact-desktop-pc-sirens-1998-14b40c-OBS-016","aberdeen-impact-desktop-pc-sirens-1998-14b40c","","windows-nt5","actual-outcome","2000","win2k-rel","Windows 2000 released Feb 2000 with 64MB min RAM requirement","verified","IA","retrospective","Validates Kastner's 128MB recommendation"
