"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"OBS-S3-001","1997-ibm’s-nt-strategy-strat-pr-b93817","ENT-S3-003","TECH-S3-001","market-data","1997","Compaq NT server market share 1997","~35%","high","ingest-extraction","competitive-analysis","2","Aberdeen cites Compaq as current NT market leader",""
"OBS-S3-002","1997-ibm’s-nt-strategy-strat-pr-b93817","dialogic-corporation","TECH-S3-001","market-data","1997","HP NT server market share 1997","~16%","high","ingest-extraction","competitive-analysis","2","HP neck-and-neck with IBM at ~16% NT server share",""
"OBS-S3-003","1997-ibm’s-nt-strategy-strat-pr-b93817","ENT-S3-001","TECH-S3-001","market-data","1997","IBM NT-trained service/support representatives","1,200","high","ingest-extraction","vendor-briefing","2","IBM's NT service headcount in 1997",""
"OBS-S3-004","1997-ibm’s-nt-strategy-strat-pr-b93817","ibm-global-services","","market-data","1997","IBM Global Services worldwide professionals","100,000+ in 159 countries","high","ingest-extraction","vendor-briefing","6","Scale of IBM Global Services as NT services differentiator",""
"OBS-S3-005","1997-ibm’s-nt-strategy-strat-pr-b93817","","TECH-S3-001","market-data","1996","Windows NT licenses sold 1996","725,000+","high","ingest-extraction","vendor-briefing","6","Compared to 363,000 in 1995; doubling annually",""
"OBS-S3-006","1997-ibm’s-nt-strategy-strat-pr-b93817","","TECH-S3-001","viability-prediction","1997","NT license sales 1997 forecast","1,450,000 (doubling from 1996)","medium","ingest-extraction","expert-opinion","6","Aberdeen expects NT licenses to double again in 1997",""
"OBS-S3-007","1997-ibm’s-nt-strategy-strat-pr-b93817","ENT-S3-001","","viability-prediction","1997","IBM goal: NT market leader by year-end 1998","IBM aims to be leader in NT desktops, servers, solutions, middleware, and professional services","medium","ingest-extraction","vendor-briefing","2","IBM's declared corporate NT goal; Aberdeen finds credible given service infrastructure",""
"OBS-S3-008","1997-ibm’s-nt-strategy-strat-pr-b93817","ENT-S3-001","","viability-prediction","1997","IBM NT services market share goal 1998","IBM + partners aim for 20% of NT services market by 1998","medium","ingest-extraction","vendor-briefing","6","Ambitious NT services market share target",""
"OBS-S3-009","1997-ibm’s-nt-strategy-strat-pr-b93817","ENT-S3-003","","viability-prediction","1997","Compaq enterprise services gap (predicted)","Compaq would need at least 5 years to match IBM global support infrastructure","medium","ingest-extraction","expert-opinion","2","Aberdeen predicts Compaq cannot compete in enterprise services",""
"OBS-S3-010","1997-ibm’s-nt-strategy-strat-pr-b93817","","java","viability-prediction","1997","Java popularity as development environment","Aberdeen surveys indicate Java will become very popular development environment","high","ingest-extraction","user-interviews","5","Java server-to-client development endorsed by IBM Sun Oracle Novell",""
"OBS-S3-011","1997-ibm’s-nt-strategy-strat-pr-b93817","","TECH-S3-007","viability-prediction","1997","MQSeries as enterprise defacto middleware standard","Growing enterprise acceptance of MQSeries as defacto store-and-forward standard","high","ingest-extraction","user-interviews","5","Aberdeen research shows enterprise acceptance growing vs MS MSMQ Falcon",""
"OBS-S3-012","1997-ibm’s-nt-strategy-strat-pr-b93817","ENT-S3-003","","actual-outcome","2002","Compaq acquisition by HP","HP acquired Compaq for $25B in 2002 after declining market position vs Dell","high","ingest-extraction","public-record","","Compaq overtaken by Dell 1999 and 2001; HP-Compaq merger closed 2002",""
"OBS-S3-013","1997-ibm’s-nt-strategy-strat-pr-b93817","ENT-S3-001","TECH-S3-001","actual-outcome","1999","IBM NT market leader outcome","IBM did not achieve NT market leadership; remained #3 (Compaq 13%, Dell 11%, IBM 8% in 3Q 1999)","high","ingest-extraction","public-record","","CNET 1999 IDC data: Dell surpassed Compaq; IBM at ~8% vs Compaq ~13%",""
"OBS-S3-014","1997-ibm’s-nt-strategy-strat-pr-b93817","","TECH-S3-007","actual-outcome","2014","MQSeries / IBM MQ long-term success","MQSeries renamed WebSphere MQ 2002; IBM MQ 2014; remains active enterprise middleware","high","ingest-extraction","public-record","","Aberdeen's prediction of MQ as enterprise standard proved accurate",""
"OBS-S3-015","1997-ibm’s-nt-strategy-strat-pr-b93817","","java","actual-outcome","2005","Java development environment adoption","Java became dominant enterprise development language; IBM was major Java proponent","high","ingest-extraction","historical-record","","Aberdeen's Java prediction highly accurate; Java remains top enterprise language",""
"OBS-S3-016","1997-ibm’s-nt-strategy-strat-pr-b93817","","TECH-S3-011","actual-outcome","2005","Notes vs Exchange market share outcome","Microsoft Exchange gradually dominated enterprise email/collaboration; Notes declined to niche","high","ingest-extraction","historical-record","","Despite IBM predictions, Exchange won the messaging market by early 2000s",""
"OBS-S3-017","1997-ibm’s-nt-strategy-strat-pr-b93817","ENT-S3-001","TECH-S3-003","technology-assessment","1997","DB2 Universal Database maturity vs SQL Server","IBM positions DB2 as 20+ year mature product vs relatively young SQL Server","high","ingest-extraction","competitive-analysis","4","DB2 multiplatform capability highlighted; SQL Server Windows-only limitation noted",""
"OBS-S3-018","1997-ibm’s-nt-strategy-strat-pr-b93817","ENT-S3-001","TECH-S3-006","technology-assessment","1997","IBM CICS for NT vs Microsoft Transaction Server (Viper)","IBM: more mature, bridges existing CICS environments, 25+ years CICS + 10+ years Encina","high","ingest-extraction","competitive-analysis","4","MS Transaction Server released January 1997; IBM has experience advantage",""
"OBS-S3-019","1997-ibm’s-nt-strategy-strat-pr-b93817","ENT-S3-001","","strategy-classification","1997","IBM NT strategy type","Dual track: sell pure-Microsoft NT AND alternative IBM middleware/apps; service-led differentiation","high","ingest-extraction","vendor-briefing","7","IBM will sell both pure-MSFT environments and alternative-to-MSFT solutions",""
"OBS-S3-020","1997-ibm’s-nt-strategy-strat-pr-b93817","ENT-S3-001","","market-data","1997","IBM direct NT sales force size","6,000 direct sales representatives globally","high","outcome-linkage","vendor-briefing","6","IBM channel structure: General Business via dealers/VARs; Large Accounts via direct",""
"OBS-S3-021","1997-ibm’s-nt-strategy-strat-pr-b93817","","TECH-S3-001","actual-outcome","1998","NT Server license growth 1998","1.56 million NT Server licenses shipped in 1998 (IDC); 50% more than Novell NetWare; 2x combined UNIX","high","ingest-extraction","public-record","","Microsoft press release Jan 1999 citing IDC data confirms NT rapid growth as predicted",""
