"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"1997-viasoft-y2k-c2e540-OBS-001","1997-viasoft-y2k-c2e540","","viasoft-cera","technology-assessment","1997","c.era platform classification","Cooperative ecosystem platform; unique approach to Y2K requiring multi-vendor cooperation; single-point-of-contact model","high","ingest-extraction","expert-opinion","c.era — A New Approach section","Aberdeen characterizes c.era as unique approach vs business-as-usual Y2K solutions"
"1997-viasoft-y2k-c2e540-OBS-002","1997-viasoft-y2k-c2e540","viasoft-inc","viasoft-rochade","technology-assessment","1997","Rochade repository role in c.era","Core technology tying process steps and technologies together; IT asset warehouse for programs/applications/enterprise information","high","ingest-extraction","expert-opinion","Making It Work section","Repository built on Rochade; supports COBOL/PL1/C/C++ on IBM MVS/AS400/Tandem/Unisys/Unix"
"1997-viasoft-y2k-c2e540-OBS-003","1997-viasoft-y2k-c2e540","","cobol","technology-assessment","1997","COBOL Y2K exposure","Primary Y2K-affected language; c.era explicitly supports COBOL remediation across MVS and AS/400 platforms","high","ingest-extraction","industry-analysis","Making It Work section","Also PL/1; C; C++ cited as popular languages; COBOL primary"
"1997-viasoft-y2k-c2e540-OBS-004","1997-viasoft-y2k-c2e540","viasoft-inc","viasoft-cera","framework-factor","1997","c.era benefit 1 — Single point of contact","Organizations use c.era as single point of contact for all Y2K vendor selection and management","high","ingest-extraction","expert-opinion","c.era Benefits section","Eliminates need for enterprise to separately manage multiple Y2K vendors"
"1997-viasoft-y2k-c2e540-OBS-005","1997-viasoft-y2k-c2e540","viasoft-inc","viasoft-cera","framework-factor","1997","c.era benefit 2 — Comprehensive platform/language coverage","Includes process model plus Rochade repository plus enabling technology infrastructure across all major platforms","high","ingest-extraction","expert-opinion","c.era Benefits section","IBM MVS; AS/400; Tandem; Unisys; Unix explicitly covered"
"1997-viasoft-y2k-c2e540-OBS-006","1997-viasoft-y2k-c2e540","viasoft-inc","viasoft-cera","framework-factor","1997","c.era benefit 3 — Pre-qualified vendor ecosystem","Gathers best tools and practices through pre-qualification; fosters cooperation among multiple vendor projects","high","ingest-extraction","expert-opinion","c.era Benefits section","Pre-qualification reduces customer due diligence burden"
"1997-viasoft-y2k-c2e540-OBS-007","1997-viasoft-y2k-c2e540","viasoft-inc","viasoft-cera","framework-factor","1997","c.era benefit 4 — Risk management and awareness","Raises Y2K awareness and improves risk management for enterprise","high","ingest-extraction","expert-opinion","c.era Benefits section","Risk management cited as top benefit"
"1997-viasoft-y2k-c2e540-OBS-008","1997-viasoft-y2k-c2e540","viasoft-inc","viasoft-cera","framework-factor","1997","c.era benefit 5 — IT asset capture and reuse","Captures valuable information assets from existing systems; by-product creates reusable components for post-Y2K use","high","ingest-extraction","expert-opinion","c.era Benefits section","Aberdeen highlights ROI beyond Y2K: data warehousing; Eurocurrency; modernization"
"1997-viasoft-y2k-c2e540-OBS-009","1997-viasoft-y2k-c2e540","","viasoft-cera","framework-factor","1997","c.era post-Y2K capability coverage","Framework enables: Y2K efforts; data warehousing; Eurocurrency introduction; modernization; packaged-application implementation","high","ingest-extraction","expert-opinion","c.era Benefits section","Aberdeen emphasizes multi-purpose value beyond Y2K deadline"
"1997-viasoft-y2k-c2e540-OBS-010","1997-viasoft-y2k-c2e540","","viasoft-cera","expert-opinion","1997","Aberdeen Y2K market assessment","Y2K scope typically greater than anticipated; heterogeneous environments require multi-vendor approach; no single vendor can fix all issues","high","ingest-extraction","industry-analysis","Aberdeen Conclusion","Aberdeen positions no-panacea market reality as driver of c.era's multi-vendor model"
