"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"aberdeen-1996-tandem-vision-21st-century-electronic-business-OBS-001","aberdeen-1996-tandem-vision-21st-century-electronic-business","tandem-computers","himalaya-nonstop","market-data","1996","Tandem market share: global money transactions","70% of world's money ($2 trillion/day) processed on Tandem Himalaya","high","ingest-extraction","field-research","p.1 (Enabling ITP)","Self-reported by Tandem, validated by Aberdeen"
"aberdeen-1996-tandem-vision-21st-century-electronic-business-OBS-002","aberdeen-1996-tandem-vision-21st-century-electronic-business","tandem-computers","himalaya-nonstop","market-data","1996","Tandem market share: ATM and credit card transactions","66% of all ATM and credit card transactions","high","ingest-extraction","field-research","p.1 (Enabling ITP)","Demonstrates dominance in financial transaction processing"
"aberdeen-1996-tandem-vision-21st-century-electronic-business-OBS-003","aberdeen-1996-tandem-vision-21st-century-electronic-business","tandem-computers","himalaya-nonstop","market-data","1996","Tandem market share: stock exchange transactions","90% of the world's stock exchange transactions","high","ingest-extraction","field-research","p.1 (Enabling ITP)","Near-monopoly in securities exchange processing"
"aberdeen-1996-tandem-vision-21st-century-electronic-business-OBS-004","aberdeen-1996-tandem-vision-21st-century-electronic-business","tandem-computers","himalaya-nonstop","market-data","1996","Tandem market share: public e-mail transactions","50% of all public e-mail transactions","medium","ingest-extraction","field-research","p.1 (Enabling ITP)","E-mail market share likely included AOL and major ISP infrastructure"
"aberdeen-1996-tandem-vision-21st-century-electronic-business-OBS-005","aberdeen-1996-tandem-vision-21st-century-electronic-business","","internet-transaction-processing","technology-assessment","1996","ITP software complexity and cost","ITP software is highly complex, generally costs over $1 million to build","high","ingest-extraction","field-research","p.1 (Internet Electronic Commerce)","Aberdeen research confirmed from enterprise implementations"
"aberdeen-1996-tandem-vision-21st-century-electronic-business-OBS-006","aberdeen-1996-tandem-vision-21st-century-electronic-business","","","benchmark-result","1996","Average corporate website custom coding cost","$600,000 in custom coding per average corporate website","medium","ingest-extraction","field-research","p.3 (ServerWare)","Aberdeen benchmark figure; justification for write-once multi-platform strategy"
"aberdeen-1996-tandem-vision-21st-century-electronic-business-OBS-007","aberdeen-1996-tandem-vision-21st-century-electronic-business","tandem-computers","servernet","benchmark-result","1996","ServerNet theoretical bandwidth","150 terabytes per second theoretical data-connection bandwidth","medium","ingest-extraction","benchmarking","p.1 (Bringing Technology)","Tandem-claimed theoretical maximum; demonstrated scalability advantage"
"aberdeen-1996-tandem-vision-21st-century-electronic-business-OBS-008","aberdeen-1996-tandem-vision-21st-century-electronic-business","tandem-computers","servernet","benchmark-result","1996","ServerNet speed vs. prior generation Dynabus","10-fold speed increase over Dynabus predecessor","high","ingest-extraction","benchmarking","p.2 (ServerNet and ITP)","Key selling point vs. legacy architecture"
"aberdeen-1996-tandem-vision-21st-century-electronic-business-OBS-009","aberdeen-1996-tandem-vision-21st-century-electronic-business","tandem-computers","himalaya-nonstop","benchmark-result","1996","S70000 vs. K20000 performance comparison","S70000 (MIPS R10000) doubles performance of predecessor K20000 while cutting costs in half","high","ingest-extraction","benchmarking","p.2 (ServerNet and ITP)","Delivered in Q1 1997"
"aberdeen-1996-tandem-vision-21st-century-electronic-business-OBS-010","aberdeen-1996-tandem-vision-21st-century-electronic-business","tandem-computers","himalaya-nonstop","framework-factor","1996","ServerNet capability: Scalability","Logical/physical decoupling of processors from I/O; scales to thousands of processors and millions of device connections","high","ingest-extraction","competitive-profiling","p.1-2 (Bringing Technology)","First of five ServerNet key capability areas"
"aberdeen-1996-tandem-vision-21st-century-electronic-business-OBS-011","aberdeen-1996-tandem-vision-21st-century-electronic-business","tandem-computers","servernet","framework-factor","1996","ServerNet capability: Any-to-any connections","Direct processor-to-processor, processor-to-device, device-to-device data flow; eliminates bottlenecks","high","ingest-extraction","competitive-profiling","p.1 (Bringing Technology)","Second of five ServerNet capability areas"
"aberdeen-1996-tandem-vision-21st-century-electronic-business-OBS-012","aberdeen-1996-tandem-vision-21st-century-electronic-business","tandem-computers","servernet","framework-factor","1996","ServerNet capability: Topology flexibility","Configurable in hypercubes, meshes and trees","high","ingest-extraction","competitive-profiling","p.2 (Reliability section)","Third of five ServerNet capability areas"
"aberdeen-1996-tandem-vision-21st-century-electronic-business-OBS-013","aberdeen-1996-tandem-vision-21st-century-electronic-business","tandem-computers","servernet","framework-factor","1996","ServerNet capability: Reliability","Fault tolerance and self-checking inherent to architecture","high","ingest-extraction","competitive-profiling","p.2 (Reliability section)","Fourth of five ServerNet capability areas; core Tandem value proposition"
"aberdeen-1996-tandem-vision-21st-century-electronic-business-OBS-014","aberdeen-1996-tandem-vision-21st-century-electronic-business","tandem-computers","servernet","framework-factor","1996","ServerNet capability: Low latency","Fast I/O turnaround for quicker transaction response times","high","ingest-extraction","competitive-profiling","p.2 (Reliability section)","Fifth of five ServerNet capability areas"
"aberdeen-1996-tandem-vision-21st-century-electronic-business-OBS-015","aberdeen-1996-tandem-vision-21st-century-electronic-business","tandem-computers","serverware","viability-prediction","1996","ServerWare as industry-standard ITP platform","Aberdeen predicts ServerWare will become de facto industry-standard platform for multi-tier, high-availability enterprise computing","verified","outcome-linkage","expert-opinion","p.3 (Target Markets)","Key Aberdeen bullish prediction for Tandem strategy"
"aberdeen-1996-tandem-vision-21st-century-electronic-business-OBS-016","aberdeen-1996-tandem-vision-21st-century-electronic-business","tandem-computers","serverware","actual-outcome","1997","ServerWare actual outcome","Tandem acquired by Compaq in 1997 for $3B before ServerWare fully deployed; NonStop architecture survived but ServerWare as branded middleware was discontinued","verified","web-source","document-review","N/A (post-publication)","Partial: architecture survived; specific ServerWare brand did not"
"aberdeen-1996-tandem-vision-21st-century-electronic-business-OBS-017","aberdeen-1996-tandem-vision-21st-century-electronic-business","","internet-transaction-processing","viability-prediction","1996","ITP evolution speed","Aberdeen predicts ITP will evolve more quickly than many have considered; by 2000 enterprises will sell via multimedia-rich electronic stores","verified","outcome-linkage","expert-opinion","p.3 (Aberdeen Observations)","Forward-looking prediction for e-commerce trajectory"
"aberdeen-1996-tandem-vision-21st-century-electronic-business-OBS-018","aberdeen-1996-tandem-vision-21st-century-electronic-business","","internet-transaction-processing","actual-outcome","2000","ITP/e-commerce actual outcome by 2000","Dot-com boom confirmed Aberdeen's prediction; by 2000 major enterprises had deployed electronic commerce and intranet collaboration at scale","verified","web-source","document-review","N/A (post-publication)","E-commerce grew from ~$7B in 1997 to ~$27B in 2000; Intranet deployment near-universal among Fortune 500"
"aberdeen-1996-tandem-vision-21st-century-electronic-business-OBS-019","aberdeen-1996-tandem-vision-21st-century-electronic-business","tandem-computers","himalaya-nonstop","viability-prediction","1996","Tandem viability as reinvigorated enterprise computing company","Aberdeen sees Tandem as reinvigorated company with new message worthy of attention; recommends IS planners evaluate ServerNet","verified","outcome-linkage","expert-opinion","p.3 (Aberdeen Observations)","Overall assessment of Tandem's strategic position"
"aberdeen-1996-tandem-vision-21st-century-electronic-business-OBS-020","aberdeen-1996-tandem-vision-21st-century-electronic-business","tandem-computers","himalaya-nonstop","actual-outcome","2026","Tandem/NonStop actual outcome - 30-year view","HPE Integrity NonStop still active in 2026, still processing NYSE transactions and ATM networks; architecture validated over 30 years","verified","web-source","document-review","N/A (post-publication)","Tandem -> Compaq (1997) -> HP (2002) -> HPE NonStop (2015-present); architecture continuously active"
"aberdeen-1996-tandem-vision-21st-century-electronic-business-OBS-021","aberdeen-1996-tandem-vision-21st-century-electronic-business","microsoft","windows-nt","technology-assessment","1996","Windows NT enterprise scalability assessment","NT will not scale to enterprise workloads in this century; Himalaya required for enterprise-class loads","medium","ingest-extraction","expert-opinion","p.3 (Aberdeen Observations)","Aberdeen explicitly predicted NT's enterprise scaling limits"
"aberdeen-1996-tandem-vision-21st-century-electronic-business-OBS-022","aberdeen-1996-tandem-vision-21st-century-electronic-business","microsoft","windows-nt","actual-outcome","2003","Windows NT enterprise scalability actual outcome","Prediction substantially correct — NT/Windows 2000 Server proved inadequate for highest transaction loads; Windows Server 2003/Datacenter Edition required clustering to approach enterprise-class reliability","verified","web-source","document-review","N/A (post-publication)","True at scale; Windows Server 2003 Datacenter only approached mission-critical with complex clustering"
"aberdeen-1996-tandem-vision-21st-century-electronic-business-OBS-023","aberdeen-1996-tandem-vision-21st-century-electronic-business","america-online","himalaya-nonstop","market-data","1996","AOL Himalaya deployment","AOL using Himalaya as front-end for user login and billing before routing to HTML servers","high","ingest-extraction","field-research","p.3 (Target Markets)","Named customer reference for Tandem e-commerce deployment pattern"
"aberdeen-1996-tandem-vision-21st-century-electronic-business-OBS-024","aberdeen-1996-tandem-vision-21st-century-electronic-business","tandem-computers","serverware","strategy-classification","1996","Tandem dual-platform strategy classification","Hybrid high-end/commodity: Himalaya for mission-critical OLTP, NT servers for distributed front-end, ServerWare as common middleware","high","ingest-extraction","competitive-profiling","p.2-3 (ServerNet and ServerWare)","Anticipates modern hybrid cloud architecture patterns"
"aberdeen-1996-tandem-vision-21st-century-electronic-business-OBS-025","aberdeen-1996-tandem-vision-21st-century-electronic-business","tandem-computers","informix-illustra","technology-assessment","1996","NonStop SQL postmodernization with Illustra DataBlade","Tandem integrating Informix Illustra DataBlade modules to add complex data (video) support to NonStop SQL","high","ingest-extraction","competitive-profiling","p.2 (ServerNet and ITP)","Pre-dates modern multi-model databases; Illustra later acquired by IBM with Informix"
