"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"intel-ia","Intel Architecture (IA)","platform","Intel","1978-present","mature","mature","intel-pulse-check-ia-continuum-2013-3a693f","x86 ISA family"
"intel-atom","Intel Atom","platform","Intel","2008-present","emerging","legacy-supported","intel-pulse-check-ia-continuum-2013-3a693f",""
"intel-core","Intel Core","platform","Intel","2006-present","emerging","mature","intel-pulse-check-ia-continuum-2013-3a693f",""
"intel-xeon","Intel Xeon","platform","Intel","1998-present","mature","mature","intel-pulse-check-ia-continuum-2013-3a693f",""
"intel-phi","Intel Xeon Phi","platform","Intel","2012-2020","emerging","discontinued","intel-pulse-check-ia-continuum-2013-3a693f","HPC add-in card"
"intel-haswell","Intel Haswell (4th-gen Core)","platform","Intel","2013-2015","emerging","succeeded","intel-pulse-check-ia-continuum-2013-3a693f",""
"intel-baytrail","Intel Bay Trail (Atom SoC)","platform","Intel","2013-2015","emerging","succeeded","intel-pulse-check-ia-continuum-2013-3a693f","Atom SoC for tablets"
"intel-avoton","Intel Avoton (Atom SoC)","platform","Intel","2013-2015","emerging","succeeded","intel-pulse-check-ia-continuum-2013-3a693f","Atom SoC for micro-servers"
"intel-486","Intel i486","platform","Intel","1989-2007","mature","retired","intel-pulse-check-ia-continuum-2013-3a693f","Early 1990s NCR/Sequent servers"
"transactional-memory","Hardware Transactional Memory","protocol","Intel","2013-present","emerging","legacy-supported","intel-pulse-check-ia-continuum-2013-3a693f","Haswell TSX feature"
"avx2","Intel AVX2","protocol","Intel","2013-present","emerging","mature","intel-pulse-check-ia-continuum-2013-3a693f","Haswell FP instructions"
"ios","Apple iOS","platform","Apple","2007-present","mature","mature","intel-pulse-check-ia-continuum-2013-3a693f",""
"android","Android","platform","Google","2008-present","mature","mature","intel-pulse-check-ia-continuum-2013-3a693f",""
"linux","Linux","platform","Open Source","1991-present","mature","mature","intel-pulse-check-ia-continuum-2013-3a693f",""
"java","Java","language","Oracle (Sun)","1995-present","mature","mature","intel-pulse-check-ia-continuum-2013-3a693f",""
"windows-microsoft","Microsoft Windows","platform","Microsoft","1985-present","mature","mature","intel-pulse-check-ia-continuum-2013-3a693f",""
