"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"ra-bpm-2006-f5a558-obs-001","ra-bpm-2006-f5a558","aberdeen-group","bpm-suite","survey-result","2006","survey_sample_size","160+ Global 5000 enterprises","high","ingest-extraction","survey","appendix-a","Survey conducted July-August 2006; respondents from discrete mfg, process mfg, CPG, services, public sector"
"ra-bpm-2006-f5a558-obs-002","ra-bpm-2006-f5a558","aberdeen-group","bpm-suite","survey-result","2006","vendors_invited_to_solicit","30","high","ingest-extraction","survey","appendix-a","30 vendors of BPM monitoring technology invited to solicit customers; no single vendor's customers significantly influenced results"
"ra-bpm-2006-f5a558-obs-003","ra-bpm-2006-f5a558","aberdeen-group","bpm-suite","market-finding","2006","bpm_adoption_planning_stage","42%","high","ingest-extraction","survey","p-iii","42% of participating companies in planning stages of Business Process Monitoring; indicative of early market penetration"
"ra-bpm-2006-f5a558-obs-004","ra-bpm-2006-f5a558","aberdeen-group","bpm-suite","market-finding","2006","bpm_non_adopters","50%","high","ingest-extraction","survey","p-10","Full half of survey respondents say companies do not employ BPM technology; 3% tried but discontinued"
"ra-bpm-2006-f5a558-obs-005","ra-bpm-2006-f5a558","aberdeen-group","bpm-suite","kpi","2006","overall_roi_median","18%","high","ingest-extraction","survey","p-9","Median ROI for BPM monitoring implementations; Table 2 Current Performance Metrics"
"ra-bpm-2006-f5a558-obs-006","ra-bpm-2006-f5a558","aberdeen-group","bpm-suite","kpi","2006","return_on_assets","10%","high","ingest-extraction","survey","p-9","Table 2: Current Performance Metrics from Business Process Monitoring Practitioners"
"ra-bpm-2006-f5a558-obs-007","ra-bpm-2006-f5a558","aberdeen-group","bpm-suite","kpi","2006","revenue_increase_from_bpm","9%","high","ingest-extraction","survey","p-9","Table 2: revenue increase from Business Process Monitoring"
"ra-bpm-2006-f5a558-obs-008","ra-bpm-2006-f5a558","aberdeen-group","bpm-suite","kpi","2006","expense_decrease_from_bpm","12%","high","ingest-extraction","survey","p-9","Table 2: expense decrease from Business Process Monitoring"
"ra-bpm-2006-f5a558-obs-009","ra-bpm-2006-f5a558","aberdeen-group","bpm-suite","kpi","2006","it_value_delivered_to_it_budget_ratio","2x","high","ingest-extraction","survey","p-9","Table 2: quantifiable IT value delivered / IT budget ratio"
"ra-bpm-2006-f5a558-obs-010","ra-bpm-2006-f5a558","aberdeen-group","bpm-suite","kpi","2006","satisfaction_moderately_or_very_pleased_bpm_it","94%","high","ingest-extraction","survey","p-9","94% of surveyed companies moderately or very satisfied with IT results of BPM monitoring implementations"
"ra-bpm-2006-f5a558-obs-011","ra-bpm-2006-f5a558","aberdeen-group","bpm-suite","kpi","2006","satisfaction_overall_process_improvement","87%","high","ingest-extraction","survey","p-9","87% moderately or very satisfied with overall process management improvements from BPM implementations"
"ra-bpm-2006-f5a558-obs-012","ra-bpm-2006-f5a558","aberdeen-group","bpm-suite","kpi","2006","overall_satisfaction_with_8_success_ratings","84%","high","ingest-extraction","survey","p-14","No less than 84% moderately or very pleased with eight success ratings in BPM implementations"
"ra-bpm-2006-f5a558-obs-013","ra-bpm-2006-f5a558","aberdeen-group","bpm-suite","kpi","2006","project_failure_rate","5%","high","ingest-extraction","survey","p-12","Only ~5% of BPM implementations result in negative paybacks/poor results — low for sophisticated IT project"
"ra-bpm-2006-f5a558-obs-014","ra-bpm-2006-f5a558","aberdeen-group","bpm-suite","kpi","2006","median_investment_range","$101K-$500K","high","ingest-extraction","survey","p-9","Median investment in Business Process Monitoring system; upper limit topping $10 million for larger companies"
