"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"peter-s-kastner","Peter S. Kastner","person","IT-analyst","active","","1969-present","comdex-2003-sun-aggressive-seattletimes--9ca4dd","Analyst at The Aberdeen Group in 2003"
"aberdeen-group","Aberdeen Group","firm","IT-research","acquired","Harte-Hanks 2002; Spiceworks-Ziff Davis 2019+","1988-2019","comdex-2003-sun-aggressive-seattletimes--9ca4dd","Kastner's employer"
"sun-microsystems","Sun Microsystems","company","server-hardware","acquired","Oracle acquired 2010; SPARC EoL 2017","1982-2010","comdex-2003-sun-aggressive-seattletimes--9ca4dd","Subject of article; $286M Q4 FY03 loss; stock $4.08"
"scott-mcnealy-sun","Scott McNealy","person","executive","former-office","Sun CEO 1984-2006","1984-2006","comdex-2003-sun-aggressive-seattletimes--9ca4dd","Sun co-founder and CEO; Comdex 2003 keynote speaker"
"amd","Advanced Micro Devices","company","semiconductors","active","","1969-present","comdex-2003-sun-aggressive-seattletimes--9ca4dd","Partnered with Sun on Opteron-based Sun Fire servers"
"hector-ruiz-amd","Hector Ruiz","person","executive","former-office","AMD CEO 2002-2008","2002-2008","comdex-2003-sun-aggressive-seattletimes--9ca4dd","AMD CEO who joined McNealy onstage at Comdex 2003"
"ibm-corp","IBM Corporation","company","IT-hardware","active","","1911-present","comdex-2003-sun-aggressive-seattletimes--9ca4dd","Target of Sun's Opteron challenge; had announced Opteron earlier in 2003"
"dell","Dell Inc.","company","PC-manufacturing","active","","1984-present","comdex-2003-sun-aggressive-seattletimes--9ca4dd","Sun rival in x86 server market"
"microsoft","Microsoft Corporation","company","software","active","","1975-present","comdex-2003-sun-aggressive-seattletimes--9ca4dd","McNealy perennial rival"
"china-standard-software","China Standard Software Co.","company","software","active","","2003-present","comdex-2003-sun-aggressive-seattletimes--9ca4dd","Chinese government-backed Linux desktop development firm; Sun partner"
"yankee-group","Yankee Group","firm","IT-research","dissolved","dissolved ~2013","1970-2013","comdex-2003-sun-aggressive-seattletimes--9ca4dd","Boston analyst firm; Dana Gardner cited"
"dana-gardner","Dana Gardner","person","IT-analyst","active","Yankee Group (2003) -> Interarbor Solutions (founder, 2005-present)","1990s-present","comdex-2003-sun-aggressive-seattletimes--9ca4dd","Senior analyst at Yankee Group in 2003; country-level-sales framing"
"peder-ulander-sun","Peder Ulander","person","executive","active","","2000s-present","comdex-2003-sun-aggressive-seattletimes--9ca4dd","Director of marketing with Sun's desktop-solutions team; quoted on China deal"
"comdex-2003","Comdex (trade show, 2003)","firm","trade-show","discontinued","Comdex discontinued 2004 after 2003 show","1979-2003","comdex-2003-sun-aggressive-seattletimes--9ca4dd","Las Vegas computer trade show; 2003 was the last traditional Comdex"
"seattle-times","The Seattle Times","firm","regional-press","active","","1896-present","comdex-2003-sun-aggressive-seattletimes--9ca4dd","Seattle daily newspaper"
"kim-peterson-seattletimes","Kim Peterson","person","journalism","active","","2000s-present","comdex-2003-sun-aggressive-seattletimes--9ca4dd","Seattle Times technology reporter"
