"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"intel-pentium-4-ht","Intel Pentium 4 HT","processor","Intel","2002-2008","emerging","[DEFERRED]","dct-weekly-2003-04-06","Referenced in weekly PC Deals commentary 2003-04-06"
"intel-pentium-4","Intel Pentium 4","processor","Intel","2000-2008","mature","[DEFERRED]","dct-weekly-2003-04-06","Referenced in weekly PC Deals commentary 2003-04-06"
"intel-celeron-m","Intel Celeron M","processor","Intel","2003-2009","emerging","[DEFERRED]","dct-weekly-2003-04-06","Referenced in weekly PC Deals commentary 2003-04-06"
"intel-celeron","Intel Celeron","processor","Intel","1998-present","mature","[DEFERRED]","dct-weekly-2003-04-06","Referenced in weekly PC Deals commentary 2003-04-06"
"amd-athlon-xp","AMD Athlon XP","processor","AMD","2001-2005","mature","[DEFERRED]","dct-weekly-2003-04-06","Referenced in weekly PC Deals commentary 2003-04-06"
"amd-athlon","AMD Athlon","processor","AMD","1999-2005","mature","[DEFERRED]","dct-weekly-2003-04-06","Referenced in weekly PC Deals commentary 2003-04-06"
"media-center-pc","Windows Media Center PC","form-factor","","2002-2014","emerging","[DEFERRED]","dct-weekly-2003-04-06","Referenced in weekly PC Deals commentary 2003-04-06"
"desktop-pc","Desktop PC","form-factor","","1981-present","mature","[DEFERRED]","dct-weekly-2003-04-06","Referenced in weekly PC Deals commentary 2003-04-06"
"dvd-rw","DVD+RW/+R","storage","","2001-2010","emerging","[DEFERRED]","dct-weekly-2003-04-06","Referenced in weekly PC Deals commentary 2003-04-06"
"dvd-cd-rw-combo","DVD/CD-RW Combo Drive","storage","","2001-2008","mature","[DEFERRED]","dct-weekly-2003-04-06","Referenced in weekly PC Deals commentary 2003-04-06"
"ddr-sdram","DDR SDRAM","memory","","2000-2007","mature","[DEFERRED]","dct-weekly-2003-04-06","Referenced in weekly PC Deals commentary 2003-04-06"
"lcd-flat-panel","LCD Flat Panel Monitor","display","","1998-present","mature","[DEFERRED]","dct-weekly-2003-04-06","Referenced in weekly PC Deals commentary 2003-04-06"
"15-inch-lcd","15-inch LCD Monitor","display","","2000-present","mature","[DEFERRED]","dct-weekly-2003-04-06","Referenced in weekly PC Deals commentary 2003-04-06"
"hyper-threading","Intel Hyper-Threading Technology","cpu-feature","Intel","2002-present","emerging","[DEFERRED]","dct-weekly-2003-04-06","Referenced in weekly PC Deals commentary 2003-04-06"
