"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"1997-vertical-industry-solutions-baan-leads-in-innovati-f12724-OBS-001","1997-vertical-industry-solutions-baan-leads-in-innovati-f12724","baan-corporation","","strategy-classification","1997","Baan ERP market strategy classification","Technology-led vertical innovator; process-architected application basis; Orgware differentiates","high","ingest-extraction","competitive-profiling","Executive Summary","Aberdeen finds Baan ahead on Innovation dimension of three-Is framework"
"1997-vertical-industry-solutions-baan-leads-in-innovati-f12724-OBS-002","1997-vertical-industry-solutions-baan-leads-in-innovati-f12724","oracle-corporation","","strategy-classification","1997","Oracle ERP market strategy classification","Database-centric ERP architecture; strong in Energy and Telecommunications verticals; weakest in business process modeling","high","ingest-extraction","competitive-profiling","Supplier Comparison","Oracle's architecture relies on stored procedures/triggers for cross-functional flow rather than native process modeling"
"1997-vertical-industry-solutions-baan-leads-in-innovati-f12724-OBS-003","1997-vertical-industry-solutions-baan-leads-in-innovati-f12724","sap-ag","","strategy-classification","1997","SAP ERP market strategy classification","Application-centric ERP; largest array of general business best practices; strong in Chemicals and Pharmaceuticals","high","ingest-extraction","competitive-profiling","Supplier Comparison","SAP's Business Engineer has limitations: cannot create new processes outside R/3; customization of supplied processes not supported"
"1997-vertical-industry-solutions-baan-leads-in-innovati-f12724-OBS-004","1997-vertical-industry-solutions-baan-leads-in-innovati-f12724","baan-corporation","baan-orgware","benchmark-result","1997","Baan Orgware lead over SAP Business Engineer","12 to 18 months ahead","high","ingest-extraction","benchmarking","Conclusions","Explicit quantified technology lead claim; Aberdeen's primary evaluative finding"
"1997-vertical-industry-solutions-baan-leads-in-innovati-f12724-OBS-005","1997-vertical-industry-solutions-baan-leads-in-innovati-f12724","baan-corporation","baan-orgware","benchmark-result","1997","Baan Orgware lead over Oracle Designer 2000","18 to 24 months ahead","high","ingest-extraction","benchmarking","Conclusions","Second explicit quantified technology lead claim"
"1997-vertical-industry-solutions-baan-leads-in-innovati-f12724-OBS-006","1997-vertical-industry-solutions-baan-leads-in-innovati-f12724","baan-corporation","","framework-factor","1997","Innovation dimension — three-Is framework","Baan ahead in delivering flexible accessible near-realtime continuous improvement environment for vertical industry innovation","high","ingest-extraction","industry-analysis","Executive Summary","Innovation is top tier of three-Is framework (Interface; Integration; Innovation)"
"1997-vertical-industry-solutions-baan-leads-in-innovati-f12724-OBS-007","1997-vertical-industry-solutions-baan-leads-in-innovati-f12724","","edi","market-data","1997","EDI market penetration at time of study","~5% — concentrated in Fortune 500; widely expected to grow substantially","high","ingest-extraction","industry-analysis","Interface Capabilities section","Aberdeen: EDI only now becoming capable of driving wider electronic commerce adoption"
"1997-vertical-industry-solutions-baan-leads-in-innovati-f12724-OBS-008","1997-vertical-industry-solutions-baan-leads-in-innovati-f12724","","client-server-erp","technology-assessment","1997","Object-oriented / Internet-enabled ERP architecture timeline","Full OO/Internet-enabled next-generation ERP estimated 2.5-5 years away (i.e.","medium","ingest-extraction","high","expert-opinion","Interface Capabilities section, Aberdeen: true inter-business operation status awaits next-generation architectures | Confidence not verified; flagged for review"
"1997-vertical-industry-solutions-baan-leads-in-innovati-f12724-OBS-009","1997-vertical-industry-solutions-baan-leads-in-innovati-f12724","baan-corporation","","framework-factor","1997","Interface dimension — Baan vertical strengths","Aerospace and Defense; Automotive — cited as Baan power verticals","high","ingest-extraction","industry-analysis","Interface Capabilities section","Aberdeen identifies vertical-specific ERP strengths by vendor"
"1997-vertical-industry-solutions-baan-leads-in-innovati-f12724-OBS-010","1997-vertical-industry-solutions-baan-leads-in-innovati-f12724","oracle-corporation","","framework-factor","1997","Interface dimension — Oracle vertical strengths","Energy and Telecommunications — cited as Oracle power verticals","high","ingest-extraction","industry-analysis","Interface Capabilities section","Oracle CPG offering is multi-supplier partnership vs. sole Oracle delivery"
"1997-vertical-industry-solutions-baan-leads-in-innovati-f12724-OBS-011","1997-vertical-industry-solutions-baan-leads-in-innovati-f12724","sap-ag","","framework-factor","1997","Interface dimension — SAP vertical strengths","Chemicals and Pharmaceuticals — cited as SAP power verticals","high","ingest-extraction","industry-analysis","Interface Capabilities section","SAP largest array of general business best practices among the three"
"1997-vertical-industry-solutions-baan-leads-in-innovati-f12724-OBS-012","1997-vertical-industry-solutions-baan-leads-in-innovati-f12724","baan-corporation","baan-iv","framework-factor","1997","Integration dimension — Baan architecture","Process-architected application basis; portable across RDBMS platforms; Orgware models directly generate executable system","high","ingest-extraction","competitive-profiling","Integrating Cross-Functional section","Contrasted with Oracle's database-centric approach"
"1997-vertical-industry-solutions-baan-leads-in-innovati-f12724-OBS-013","1997-vertical-industry-solutions-baan-leads-in-innovati-f12724","sap-ag","sap-r3","framework-factor","1997","Integration dimension — SAP R/3 architecture","Process-architected; application-centric like Baan; Business Engineer produces Implementation Guide","medium","ingest-extraction","competitive-profiling","Integrating Cross-Functional section","SAP BE has limitations: not all models integrated; new processes cannot be created independently"
"1997-vertical-industry-solutions-baan-leads-in-innovati-f12724-OBS-014","1997-vertical-industry-solutions-baan-leads-in-innovati-f12724","oracle-corporation","oracle-erp","framework-factor","1997","Integration dimension — Oracle ERP architecture","Database-centric; cross-functional navigation via database events; weakest in process modeling vs. Baan/SAP","high","ingest-extraction","competitive-profiling","Integrating Cross-Functional section","Oracle architected on single Oracle database platform; simulates process functionality via stored procedures"
"1997-vertical-industry-solutions-baan-leads-in-innovati-f12724-OBS-015","1997-vertical-industry-solutions-baan-leads-in-innovati-f12724","baan-corporation","","viability-prediction","1997","Baan long-term market leadership viability","If Baan continues technology-led strategy it will remain among ERP market leaders a decade hence (c. 2007)","high","ingest-extraction","expert-opinion","Conclusions","Aberdeen's key forward-looking claim: technology leadership predicts sustained market position"
"1997-vertical-industry-solutions-baan-leads-in-innovati-f12724-OBS-016","1997-vertical-industry-solutions-baan-leads-in-innovati-f12724","baan-corporation","","actual-outcome","2003","Baan market leadership — actual outcome","Baan suffered seven consecutive quarterly losses 1998-2000; sold to Invensys for $700M in June 2000; Invensys sold to SSA Global for $135M in June 2003. Baan did not remain a market leader.","verified","web-source","industry-analysis","Post-publication verification","Prediction dramatically incorrect. Financial misconduct and execution failures overwhelmed technology advantages. Source: https://en.wikipedia.org/wiki/Baan_Corporation"
"1997-vertical-industry-solutions-baan-leads-in-innovati-f12724-OBS-017","1997-vertical-industry-solutions-baan-leads-in-innovati-f12724","sap-ag","","actual-outcome","2007","SAP ERP market leadership — actual outcome","SAP became dominant global ERP vendor post-2000; maintained and extended leadership a decade after study. SAP's R/3 evolved to mySAP then SAP ECC and S/4HANA.","verified","web-source","industry-analysis","Post-publication verification","Aberdeen underestimated SAP's ability to overcome modeling limitations; SAP's enterprise install base and partner ecosystem proved decisive"
