"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"pilot-internet-publisher-51e601-OBS-001","pilot-internet-publisher-51e601","pilot-software","pilot-internet-publisher","technology-assessment","1997","Web-OLAP architecture model","Multi-tiered server-centric architecture: browser -> Web Server -> Pilot Internet Publisher -> Pilot Analysis Server -> MDB","high","ingest-extraction","expert-opinion","Architecture section","Publisher acts as ISAPI service translating queries to multidimensional requests"
"pilot-internet-publisher-51e601-OBS-002","pilot-internet-publisher-51e601","pilot-software","pilot-internet-publisher","technology-assessment","1997","CGI avoidance strategy","Pilot rejected standard CGI in favor of Microsoft ISAPI for faster and more secure query responses","high","ingest-extraction","expert-opinion","Speeding Up section","Key technical differentiator; faster query response through ISAPI on IIS"
"pilot-internet-publisher-51e601-OBS-003","pilot-internet-publisher-51e601","pilot-software","pilot-analysis-server","technology-assessment","1997","UNIX platform support","AT&T UNIX SVR4, Digital UNIX, HP UX, IBM AIX, Sequent DYNIX, Sun Solaris","high","ingest-extraction","document-review","Architecture section","Analysis Server ran on NT and 6 UNIX variants"
"pilot-internet-publisher-51e601-OBS-004","pilot-internet-publisher-51e601","pilot-software","pilot-analysis-server","technology-assessment","1997","Database connectivity","Native connections to Oracle and Sybase; ODBC to SQL Server / Informix / IBM DB2","high","ingest-extraction","document-review","Architecture section","Broad RDBMS support"
"pilot-internet-publisher-51e601-OBS-005","pilot-internet-publisher-51e601","pilot-software","pilot-internet-publisher","market-data","1997","Pilot Internet Publisher pricing","$10000 per Windows NT Server plus $695/user","high","ingest-extraction","document-review","Preface","Pricing as published February 1997"
"pilot-internet-publisher-51e601-OBS-006","pilot-internet-publisher-51e601","pilot-software","pilot-analysis-server","market-data","1997","Pilot Analysis Server pricing","$20000 per Windows NT Server or $30000 per UNIX server","high","ingest-extraction","document-review","Preface","UNIX premium of $10000 over NT"
"pilot-internet-publisher-51e601-OBS-007","pilot-internet-publisher-51e601","pilot-software","","market-data","1997","Pilot Software employee count","350 employees worldwide","high","ingest-extraction","document-review","About the Company section","As of profile date (early 1997)"
"pilot-internet-publisher-51e601-OBS-008","pilot-internet-publisher-51e601","cognizant-corporation","","market-data","1997","Cognizant Corporation annual revenue","$1.5 billion","high","ingest-extraction","document-review","About the Company section","Cognizant revenue disclosed in profile; Pilot was subsidiary at that time"
"pilot-internet-publisher-51e601-OBS-009","pilot-internet-publisher-51e601","","olap","market-data","1997","Web-OLAP cost savings drivers","Three areas: reduced maintenance/installation; cost avoidance (no fat-client); desktop platform independence","high","ingest-extraction","expert-opinion","Web Attracts section","Aberdeen framework for web-OLAP economic justification"
"pilot-internet-publisher-51e601-OBS-010","pilot-internet-publisher-51e601","pilot-software","pilot-decision-support-suite","strategy-classification","1997","Product portfolio strategy","Comprehensive suite: Internet Publisher + Analysis Server + Discovery Server (data mining) + Desktop + Designer + Sales & Marketing Library + Excel Add-In","high","ingest-extraction","document-review","About the Company section","Full suite breadth as of 1997"
