"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"maxtor-survey.v.2-d5b538-OBS-001","maxtor-survey.v.2-d5b538","aberdeen-group","","market-research-design","2003","Instrument type","Telephone survey questionnaire — version 2; refined and streamlined from v1","high","ingest-extraction","ramp-survey-design","Lines 1-2","Second version of the RAMP phone survey; Part One has 17 numbered questions (Q1-Q17 with some gaps) plus Part Two demographics. Key refinements: per-OS storage breakout replaces single total; 1-7 Likert scale replaces binary choice; terminology battery expanded from 3 to 5 terms."
"maxtor-survey.v.2-d5b538-OBS-002","maxtor-survey.v.2-d5b538","","","market-research-design","2003","OS platform — direct responsibility probe","Q1: Which OSes does your organization use AND which are you directly responsible for? (Mainframe / Windows / Unix-Linux)","high","ingest-extraction","ramp-survey-design","Lines 3-6","V2 improvement: asking both organizational use AND personal responsibility screens for the authoritative respondent for each OS type. This ensures storage data for mainframe is provided by the mainframe team, not a Windows admin guessing. Methodological refinement over v1's single OS breakout question."
"maxtor-survey.v.2-d5b538-OBS-003","maxtor-survey.v.2-d5b538","","","market-research-design","2003","Per-OS storage architecture breakout — v2 design","Q4.1-Q4.3: Per-OS capacity share / DAS-SAN-NAS mix / 12-month growth / max fill rate — separately for mainframe / Windows / Unix","high","ingest-extraction","ramp-survey-design","Lines 11-27","Major v2 enhancement: breaking out storage architecture by OS (Q4.1 Mainframe / Q4.2 Windows / Q4.3 Unix/Linux) rather than asking for a single total. This reveals that mainframe, Windows, and Unix shops had dramatically different architecture mixes (mainframe=internal ESCON/FICON; Unix=SAN; Windows=DAS/NAS). This granularity was essential for product positioning."
"maxtor-survey.v.2-d5b538-OBS-004","maxtor-survey.v.2-d5b538","","","market-assumption","2003","Windows and Unix/Linux treated as equivalents for open-systems storage","Q4.2 and Q4.3 use identical structure; both excluded from mainframe category","high","ingest-extraction","ramp-survey-design","Lines 17-27","The parallel structure for Windows and Unix/Linux (with mainframe as a separate category) reflects the 2003 open-systems vs. proprietary divide. This was prescient: midline ATA storage adoption was almost entirely in the open-systems (Windows/Linux/Unix) category, consistent with the assumption embedded in Q4."
"maxtor-survey.v.2-d5b538-OBS-005","maxtor-survey.v.2-d5b538","","","market-research-design","2003","Online disk vs. tape copy count","Q5: Online disk copies (excluding original) / tape copies (each generation = one copy)","high","ingest-extraction","ramp-survey-design","Lines 29-31","Measuring total copy inventory (disk + tape) sizes the redundant storage overhead. If enterprises keep 2-3 tape generations plus 1-2 disk mirrors, the total redundant storage is 3-5x the original — midline storage as a copy target could cut cost of copies by 50-60%."
"maxtor-survey.v.2-d5b538-OBS-006","maxtor-survey.v.2-d5b538","","","market-assumption","2003","Read-only / seldom-written data identification — refined framing","Q6: Data that is effectively read-only or seldom written — closed transaction logs / old e-mail — but cannot yet be archived to tape","high","ingest-extraction","ramp-survey-design","Lines 33-34","V2 refines the cold-data concept from v1's ""data that spins around"" to ""effectively read-only or seldom written."" This more precise language maps directly to the data classification taxonomy that became standard in ILM: active (read/write) / reference (read-only) / archive (dormant). The Q6 category is the reference tier."
"maxtor-survey.v.2-d5b538-OBS-007","maxtor-survey.v.2-d5b538","","","market-research-design","2003","Cold data application identification","Q7: What applications fall under the read-only/seldom-written category? (Open-ended)","high","ingest-extraction","ramp-survey-design","Line 35","Open-ended application identification reveals which specific enterprise applications were generating cold data in 2003. Expected answers: closed ERP transaction logs, old email, completed project files, historical databases. The actual answers would identify the specific use cases that MaXLine should target in marketing."
"maxtor-survey.v.2-d5b538-OBS-008","maxtor-survey.v.2-d5b538","","","market-research-design","2003","Cold data percentage quantification","Q8: What percent of total storage is the read-only/seldom-written data?","high","ingest-extraction","ramp-survey-design","Line 37","Quantitative market sizing: what percentage of existing enterprise storage is cold data suitable for midline? This number directly determines the addressable market for MaXLine. If 20-40% of enterprise storage is cold (as hypothesized). that justified significant midline investment."
"maxtor-survey.v.2-d5b538-OBS-009","maxtor-survey.v.2-d5b538","","","market-research-design","2003","Willingness-to-tradeoff — 1-7 Likert scale design","Q9: Rate willingness to trade off on 3 scenarios (1=unwilling to tradeoff; 7=sign me up today)","high","ingest-extraction","ramp-survey-design","Lines 38-41","KEY INSTRUMENT INNOVATION: v2 replaces v1's binary choice with a 1-7 Likert scale across three scenarios. Scale anchor at 7: ""sign me up today"" — a vivid buyer-intent anchor. This scale enables statistical segmentation: scores 5-7 = early adopters; 3-4 = fence-sitters; 1-2 = resisters. The Likert design was far more analytically powerful than v1's binary."
"maxtor-survey.v.2-d5b538-OBS-010","maxtor-survey.v.2-d5b538","","ata-disk","market-research-design","2003","Willingness scenario A — highest value proposition","Q9(a): Higher capacity + slightly less performance + slightly less availability + ~50% cost reduction","high","ingest-extraction","ramp-survey-design","Line 39","Scenario A is the MaXLine sweet spot: maximum capacity, significant cost savings (50%), modest performance and availability concessions. This is the most aggressive midline proposition. If enterprises score 5-7 here, midline is commercially viable. If they score 1-3, the availability concession is a dealbreaker — enterprise storage must be nearly perfect."
