"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"o88-001","1988-encore-oltp-market-tps-needs-deee45","enc-01","t88-02","strategy-classification","1988","Encore Series 90 primary OLTP positioning","Price/performance advantage over IBM 3090 mainframes; targets high-end commercial OLTP","high","expert-opinion","conclusions","Aberdeen recommends Encore target people-to-computer OLTP over computer-to-computer OLTP"
"o88-002","1988-encore-oltp-market-tps-needs-deee45","","","market-data","1988","Total high-end OLTP market size (>25 TPS, 1989)","$1.4 billion","medium","industry-analysis","conclusions","Aberdeen estimate for systems with application requirements exceeding 25 TPS"
"o88-003","1988-encore-oltp-market-tps-needs-deee45","","","market-data","1988","Total high-end OLTP market size (>100 TPS, 1990)","$630 million","medium","industry-analysis","conclusions","Aberdeen estimate; basis for top-10 priority market targets"
"o88-004","1988-encore-oltp-market-tps-needs-deee45","enc-06","t88-07","benchmark-result","1988","SABRE system peak TPS throughput","2,000 TPS peak; 200 TPS per IBM 3090-200; growing at 15% per annum","high","benchmarking","transportation-applications","American's SABRE—largest cited OLTP application"
"o88-005","1988-encore-oltp-market-tps-needs-deee45","enc-07","","benchmark-result","1988","Credit authorization peak TPS (VISA/MasterCard positive auth)","200 TPS","high","industry-analysis","retail-applications","American Express negative auth cited at 150 TPS at Christmas peak on $100K midrange"
"o88-006","1988-encore-oltp-market-tps-needs-deee45","enc-11","","strategy-classification","1988","Government OLTP market priority ranking","#3 of 10 priority markets; estimated $200M high-end OLTP market","medium","industry-analysis","conclusions","UNIX + price/performance well-suited for administrative and national security applications"
"o88-007","1988-encore-oltp-market-tps-needs-deee45","","t88-01","benchmark-result","1988","IBM 3090-180J OLTP throughput with CICS/DB2","~40 TPS; $8M five-year lifecycle cost","high","benchmarking","conclusions","Aberdeen's baseline for comparing Encore Series 90 price/performance"
"o88-008","1988-encore-oltp-market-tps-needs-deee45","enc-01","t88-02","viability-prediction","1988","Commercial Series 90 market viability as IBM mainframe alternative","Aberdeen believes commercial Series 90 can address wider database/data-communications commercial markets with outstanding price/performance in multiples of IBM mainframes","medium","expert-opinion","conclusions","Prediction: Encore would successfully compete against IBM 3090 mainframes"
"o88-009","1988-encore-oltp-market-tps-needs-deee45","enc-01","t88-02","actual-outcome","1999","Encore Computer commercial market outcome","Encore failed commercially; Series 90 did not displace IBM mainframes; company liquidated January 1999","high","historical-record","post-study","Encore sold storage business to Sun for $185M (1997); real-time business sold to Gores Technology Group for $3M (1998)"
"o88-010","1988-encore-oltp-market-tps-needs-deee45","","","market-data","1988","Communications OLTP priority #1 market size","$40M estimated; call switching 400 TPS growing to 600 TPS in 5 years","medium","industry-analysis","conclusions","Service order processing and maintenance processing as primary targets"
"o88-011","1988-encore-oltp-market-tps-needs-deee45","","","market-data","1988","Manufacturing/distribution OLTP priority #6 market size","$50M estimated","medium","industry-analysis","conclusions","Order entry and inventory control as primary targets"
"o88-012","1988-encore-oltp-market-tps-needs-deee45","","","market-data","1988","Banking retail OLTP priority #8 market size","$65M estimated; 125 TPS mainframe norm in Europe","medium","industry-analysis","banking-retail","European 1992 economic changes seen as opportunity for non-national-vendor systems"
"o88-013","1988-encore-oltp-market-tps-needs-deee45","enc-12","","benchmark-result","1988","Social Security Administration OLTP volume estimate","100 TPS aggregate over 10,000 terminals","medium","industry-analysis","government-applications","Antiquated system cited as requiring replacement with modern OLTP-based system"
"o88-014","1988-encore-oltp-market-tps-needs-deee45","enc-09","","technology-assessment","1988","Massively parallel computing for information retrieval","Thinking Machines installed at Dow Jones for full-text retrieval; early commercial deployment","high","industry-analysis","service-applications","Thinking Machines later dissolved; assets acquired by Sun Microsystems 1994"
"o88-015","1988-encore-oltp-market-tps-needs-deee45","enc-10","","viability-prediction","1988","Prodigy videotext service TPS projection","Sears/IBM Prodigy expects 100 TPS within three years","low","expert-opinion","service-applications","Prodigy service grew but never reached these volumes; service discontinued 2001"
"o88-016","1988-encore-oltp-market-tps-needs-deee45","","t88-08","technology-assessment","1988","Object-oriented database adoption by insurance industry","Aberdeen believes insurance industry will increasingly embrace digital imaging and object-oriented databases","medium","expert-opinion","insurance-applications","OODB adoption was limited; insurance industry largely adopted RDBMS instead"
"o88-017","1988-encore-oltp-market-tps-needs-deee45","","t88-04","technology-assessment","1988","RDBMS performance for relationship banking","RDBMS performance has been poor until recently; cannot be price/performance justified for decision support with real-time query requirements","high","expert-opinion","banking-retail","This limitation dissolved rapidly with Oracle, Sybase, Ingres improvements 1990-1994"
"o88-018","1988-encore-oltp-market-tps-needs-deee45","","t88-06","technology-assessment","1988","UNIX desirability for OLTP/government","UNIX is highly desirable for military COTS OLTP; intelligence analysis, logistics, and decision systems","high","expert-opinion","government-applications","Prediction proved accurate—UNIX dominated mission-critical government computing in 1990s"
"o88-019","1988-encore-oltp-market-tps-needs-deee45","","t88-05","benchmark-result","1988","DebitCredit benchmark as industry standard","DebitCredit evolving as de facto standard for measuring OLTP performance; TPS at 95th percentile <1 second response","high","benchmarking","intro-benchmarks","DebitCredit was formalized as TPC-A by Transaction Processing Council in 1989"
"o88-020","1988-encore-oltp-market-tps-needs-deee45","","","framework-factor","1988","OLTP market attractiveness rating criteria","Six factors: demonstrable high-end processing requirements; market barriers to entry; entrenched competition; financial attractiveness; time to market for new applications; market innovation or risk aversion tendencies","high","expert-opinion","conclusions","Aberdeen's proprietary framework for ranking vertical market opportunities"
