entity_id,entity_name,entity_type,sector,status,successor,years_active,study_id,notes
aberdeen-group,Aberdeen Group,firm,IT-research,dissolved,Harte-Hanks -> Aberdeen (rebranded),1988-2014,utilit~1-0596b5,Boston-based research and consulting firm; author of this report
abb-systems-control,ABB Systems Control Division,company,utilities-IT,active,[none],1988-present,utilit~1-0596b5,Division of Asea Brown Boveri; 1997 ABB revenues $33.7B; SCADA/EMS/substation automation
asea-brown-boveri,Asea Brown Boveri (ABB),company,engineering-services,active,[none],1988-present,utilit~1-0596b5,Global electrical engineering giant; power generation transmission distribution industrial systems
altra-energy,Altra Energy Technologies L.L.C,company,energy-software,dissolved,unknown,1994-2002,utilit~1-0596b5,JV of Williams Companies and PanEnergy/Duke Energy; gas VPN and electricity trading software
williams-companies,Williams Companies,company,energy,active,[none],1908-present,utilit~1-0596b5,Natural gas company; parent of Altra Energy JV
duke-energy,Duke Energy (formerly PanEnergy),company,energy,active,PanEnergy merged with Duke Power 1997,1904-present,utilit~1-0596b5,PanEnergy became part of Duke Energy; parent of Altra Energy JV
andersen-consulting,Andersen Consulting L.L.P.,company,IT-consulting,dissolved,Accenture,1989-2001,utilit~1-0596b5,Management consulting and IT integration for utilities; CUSTOMER/1 billing/CIS software
hewlett-packard,Hewlett-Packard,company,IT-hardware,active,HP Inc. / HPE,1939-2015,utilit~1-0596b5,Telecom & Utilities group; HP Vantera meter/control platform; SAP integration partner
ibm,International Business Machines (IBM),company,IT-hardware-services,active,[none],1911-present,utilit~1-0596b5,IBM Utility practice 1500+ people; ~$2B revenue; large data center outsourcing share; Y2K remediation
siemens,Siemens AG,company,engineering-IT,active,[none],1847-present,utilit~1-0596b5,Partnered with IBM to market transmission trading service for utilities
indus-international,Indus International,company,enterprise-software,dissolved,Infor,1997-2012,utilit~1-0596b5,Formed by 1997 merger of TSW International and The Indus Group; PassPort work management
tsw-international,TSW International,company,enterprise-software,dissolved,Indus International,1980-1997,utilit~1-0596b5,Predecessor to Indus International; specialized asset management for utilities
jd-edwards,J.D. Edwards World Solutions Company,company,ERP-software,dissolved,PeopleSoft -> Oracle,1977-2003,utilit~1-0596b5,ERP vendor; rapidly growing utility group; AS/400-based utility CIS/billing solution
logica,Logica Inc. Energy & Utilities,company,IT-consulting,dissolved,CGI Group,1969-2012,utilit~1-0596b5,UK-based integration firm; acquired Synercom (WIMS) 1994; UK/NZ energy market experience
synercom,Synercom (now Logica NA Energy),company,utility-software,dissolved,Logica,1970-1994,utilit~1-0596b5,North America Energy and Utilities division after 1994 Logica acquisition; Work Management Information System
sap-america,SAP America Inc.,company,ERP-software,active,[none],1992-present,utilit~1-0596b5,U.S. division of SAP AG; R/3 ERP with RIVA utility package; 350+ utility customers worldwide
sap-ag,SAP AG,company,ERP-software,active,[none],1972-present,utilit~1-0596b5,German ERP parent; RIVA European utility package basis for SAP Utilities
sct-utility-systems,SCT Utility Systems,company,utility-software,dissolved,unknown,1980-2000,utilit~1-0596b5,UNIX-based CIS and BANNER supply chain logistics for utilities; flexible rate billing
smallworld-systems,Smallworld Systems Inc.,company,GIS-software,dissolved,GE Network Solutions -> GE Digital,1989-2000,utilit~1-0596b5,Object-based GIS software for utilities and telecoms; network modeling and outage management
valmet-automation,Valmet Automation,company,SCADA-software,active,Valmet -> Metso Automation,1980-present,utilit~1-0596b5,SCADA systems for gas/oil pipelines and electric/water utilities; OASyS open architecture
