entity_id,entity_name,entity_type,sector,status,successor,years_active,study_id,notes
open-market-inc,"Open Market, Inc.",company,e-commerce-software,dissolved,Divine (acquired 2001) -> Soverain Software (e-commerce assets) + FatWire (CMS assets) -> Oracle (via FatWire 2011),1994-2003,aberdeen-1996-open-market-web-based-commerce,Cambridge MA; IPO raised $80M; acquired by Divine Inc. 2001 for ~$59M; Divine filed bankruptcy 2003
aberdeen-group,"Aberdeen Group, Inc.",firm,IT-research,acquired,Harte-Hanks -> Aberdeen Strategy & Research,1988-2014,aberdeen-1996-open-market-web-based-commerce,Boston MA research firm
ibm,IBM,company,IT-hardware-software,active,,1911-present,aberdeen-1996-open-market-web-based-commerce,Named as Open Market's most formidable competitor with cyber-mall approach
netscape-communications,Netscape Communications,company,web-software,dissolved,AOL (acquired 1999); Netscape browser discontinued 2008,1994-2003,aberdeen-1996-open-market-web-based-commerce,Named as commodity HTTP server vendor; competitor to Microsoft for web server market
microsoft,Microsoft Corporation,company,software,active,,1975-present,aberdeen-1996-open-market-web-based-commerce,Named alongside Netscape as commodity HTTP server provider (IIS); e-commerce market mindshare competitor
att,AT&T,company,telecommunications,active,,1885-present,aberdeen-1996-open-market-web-based-commerce,Listed as industry-leading CSP using Open Market products
mci,MCI Communications,company,telecommunications,acquired,MCI WorldCom -> WorldCom -> Verizon Business (2006),1963-2006,aberdeen-1996-open-market-web-based-commerce,Listed as CSP customer of Open Market
british-telecom,British Telecommunications (BT),company,telecommunications,active,,1846-present,aberdeen-1996-open-market-web-based-commerce,Listed as CSP customer; also cited as acquiring Open Market product (hard cash)
trilogy-development-group,Trilogy Development Group,company,sales-force-automation-software,acquired,Trilogy Software -> BigMachines -> Oracle CPQ,1989-2011,aberdeen-1996-open-market-web-based-commerce,Strategic alliance with Open Market for sales force automation integration
onewave-inc,"OneWave, Inc.",company,ERP-software,dissolved,,1994-1999,aberdeen-1996-open-market-web-based-commerce,Alliance partner for ERP integration with Open Market
