"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"aberdeen-1996-open-market-web-based-commerce-OBS-001","aberdeen-1996-open-market-web-based-commerce","open-market-inc","","strategy-classification","1996","Business strategy","Many-to-many web commerce infrastructure for Commerce Service Providers (CSPs)","high","competitive-profiling","Executive Summary","Distinct from point-to-point competitors"
"aberdeen-1996-open-market-web-based-commerce-OBS-002","aberdeen-1996-open-market-web-based-commerce","open-market-inc","om-transact","technology-assessment","1996","OM-Transact architecture","Modular plug-in, database-centric, geographically dispersed; Oracle or Sybase backend","high","field-research","OM-Transact","Production users confirmed functionality"
"aberdeen-1996-open-market-web-based-commerce-OBS-003","aberdeen-1996-open-market-web-based-commerce","open-market-inc","om-securelink","technology-assessment","1996","OM-SecureLink security","MD5 hash + SSL + ticketing; HTTP-standard compliant","high","expert-opinion","Open Market Products","Enables cross-site secure transactions"
"aberdeen-1996-open-market-web-based-commerce-OBS-004","aberdeen-1996-open-market-web-based-commerce","open-market-inc","","market-data","1996","IPO fundraising","Over $80 million raised in IPO","high","document-review","Organization and Finances","Publicly reported"
"aberdeen-1996-open-market-web-based-commerce-OBS-005","aberdeen-1996-open-market-web-based-commerce","open-market-inc","","market-data","1996","Annual expense rate","$50 million","high","document-review","Organization and Finances",""
"aberdeen-1996-open-market-web-based-commerce-OBS-006","aberdeen-1996-open-market-web-based-commerce","open-market-inc","","market-data","1996","Annualized revenue run rate (last quarter)","$27 million","high","document-review","Organization and Finances",""
"aberdeen-1996-open-market-web-based-commerce-OBS-007","aberdeen-1996-open-market-web-based-commerce","ibm","","strategy-classification","1996","IBM web commerce strategy","Cyber-mall approach: all transaction applications hosted on one central site","high","competitive-profiling","Competitive Positioning","Aberdeen critique: too centralized"
"aberdeen-1996-open-market-web-based-commerce-OBS-008","aberdeen-1996-open-market-web-based-commerce","ibm","","technology-assessment","1996","IBM e-commerce product maturity vs Open Market","IBM products lack advanced functionality; focus on IBM CSP services, not enterprise B2B","medium","competitive-profiling","Competitive Positioning","Aberdeen judgment"
"aberdeen-1996-open-market-web-based-commerce-OBS-009","aberdeen-1996-open-market-web-based-commerce","netscape-communications","","strategy-classification","1996","Netscape web strategy","Commodity HTTP server focus; not a comprehensive e-commerce infrastructure","high","competitive-profiling","Competitive Positioning","PR battle with Microsoft dominated mindshare"
"aberdeen-1996-open-market-web-based-commerce-OBS-010","aberdeen-1996-open-market-web-based-commerce","microsoft","","strategy-classification","1996","Microsoft web strategy","Commodity HTTP server (IIS); not addressing enterprise back-office commerce","high","competitive-profiling","Competitive Positioning","Press battle with Netscape cited as mindshare distraction"
