"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"encore-computer","Encore Computer Corporation","company","parallel-computing","dissolved","Encore Real-Time Computing (Gores Technology Group 1998) -> Compro Computer Services (2002)","1983-1999","1991-encore-and-metadata-47f414","Founded by Ken Fisher, Gordon Bell, Henry Burkhardt III; acquired Gould Computer 1988; sold storage to Sun 1997 for $185M; ceased operations 1999"
"aberdeen-group","Aberdeen Group","firm","market-research","acquired","Aberdeen Strategy & Research (now part of Informa)","1988-2001","1991-encore-and-metadata-47f414","Leading IT market research firm; acquired by Harte-Hanks in 2001"
"ibm","International Business Machines Corporation","company","enterprise-computing","active","","1911-present","1991-encore-and-metadata-47f414","S/390 mainframe running MVS/ESA with DB2 was primary competitor target"
"tandem-computers","Tandem Computers","company","fault-tolerant-computing","acquired","Compaq (1997) -> HP (2002) -> Hewlett Packard Enterprise","1974-1997","1991-encore-and-metadata-47f414","Acquired by Compaq for $3B in 1997; now HP NonStop division"
"digital-equipment-corp","Digital Equipment Corporation","company","enterprise-computing","acquired","Compaq (1998) -> HP (2002)","1957-1998","1991-encore-and-metadata-47f414","Acquired by Compaq for $9.6B in 1998; VAXcluster was key competitor; DEC told Aberdeen OpenVMS was primary OS, not OSF1"
"teradata","Teradata Corporation","company","database-analytics","active","","1979-present","1991-encore-and-metadata-47f414","Initially NCR subsidiary; spun off as independent 2007; still active as analytics company"
"sequent-computer","Sequent Computer Systems","company","parallel-computing","acquired","IBM (1999)","1983-1999","1991-encore-and-metadata-47f414","Acquired by IBM for $810M in 1999; NUMA-Q technology integrated into IBM servers"
"adp","Automatic Data Processing","company","information-services","active","","1949-present","1991-encore-and-metadata-47f414","Cited as large information services market prospect for Adaptive Computing"
"compuserve","CompuServe Corporation","company","online-information-services","acquired","AOL (1998) -> partial assets to various","1969-1998","1991-encore-and-metadata-47f414","Cited as large information services market prospect; acquired by H&R Block then spun off; acquired by AOL 1998"
"dow-jones","Dow Jones & Company","company","financial-information-services","acquired","News Corp (2007)","1882-present","1991-encore-and-metadata-47f414","Cited as large information services prospect; acquired by News Corp in 2007"
"oracle-corp","Oracle Corporation","company","database-software","active","","1977-present","1991-encore-and-metadata-47f414","Recommended as RDBMS partner for Encore; Oracle 6.2 cited with improved cluster support"
"ask-ingres","ASK Group / Ingres","company","database-software","acquired","ASK acquired by Computer Associates 1994; Ingres became separate entity","1980-1994","1991-encore-and-metadata-47f414","Recommended as primary RDBMS partner for Encore Adaptive Computing"
"data-general","Data General Corporation","company","minicomputer","acquired","EMC (1999)","1968-1999","1991-encore-and-metadata-47f414","Cited as competitor claiming Motorola 88000/Unix hot box position"
"citicorp","Citicorp / Citibank","company","banking","active","Citigroup (merger with Travelers 1998)","1812-present","1991-encore-and-metadata-47f414","Cited as Teradata early reference customer for decision support"
"bank-of-america","Bank of America","company","banking","active","","1904-present","1991-encore-and-metadata-47f414","Cited as Teradata direct sales reference customer"
