"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"1991-encore-and-metadata-47f414-OBS-001","1991-encore-and-metadata-47f414","encore-computer","adaptive-computing","strategy-classification","1991","Recommended product positioning","Adaptive Computing — next-generation midrange/mainframe alternative via RMS clustering","high","ingest-extraction","expert-opinion","p.2-3","Aberdeen recommends abandoning commodity RISC/open-systems positioning for premium Adaptive Computing brand",""
"1991-encore-and-metadata-47f414-OBS-002","1991-encore-and-metadata-47f414","encore-computer","adaptive-computing","market-data","1990","Worldwide financial and information services midrange/mainframe market size","$11.3 billion (1990)","high","ingest-extraction","industry-analysis","p.3","Aberdeen Group market sizing for combined financial and information services sectors",""
"1991-encore-and-metadata-47f414-OBS-003","1991-encore-and-metadata-47f414","encore-computer","adaptive-computing","market-data","1990","Projected annual growth rate for target market","19% per annum","medium","ingest-extraction","industry-analysis","p.3","Projects market reaching ~$20B by 1994; above industry average growth rate",""
"1991-encore-and-metadata-47f414-OBS-004","1991-encore-and-metadata-47f414","encore-computer","adaptive-computing","framework-factor","1991","Financial market buying criterion #1","Reliability","high","ingest-extraction","field-research","p.6","Seven key buying reasons in priority order; reliability is paramount for financial transactions",""
"1991-encore-and-metadata-47f414-OBS-005","1991-encore-and-metadata-47f414","encore-computer","adaptive-computing","framework-factor","1991","Financial market buying criterion #2","Availability (24x7 uptime)","high","ingest-extraction","field-research","p.6","Around-the-clock operations required for multinational financial markets",""
"1991-encore-and-metadata-47f414-OBS-006","1991-encore-and-metadata-47f414","encore-computer","adaptive-computing","framework-factor","1991","Financial market buying criterion #3","Expandability","high","ingest-extraction","field-research","p.6","New applications grow at 30% per year post-installation",""
"1991-encore-and-metadata-47f414-OBS-007","1991-encore-and-metadata-47f414","encore-computer","adaptive-computing","framework-factor","1991","Financial market buying criterion #4","Performance (throughput)","high","ingest-extraction","field-research","p.7","Financial industry generates highest transaction volumes of all industries",""
"1991-encore-and-metadata-47f414-OBS-008","1991-encore-and-metadata-47f414","encore-computer","adaptive-computing","framework-factor","1991","Financial market buying criterion #5","Investment protection","high","ingest-extraction","field-research","p.7","Open systems with C/Unix protects software investment; VME bus protects hardware investment",""
"1991-encore-and-metadata-47f414-OBS-009","1991-encore-and-metadata-47f414","encore-computer","adaptive-computing","framework-factor","1991","Financial market buying criterion #6","Applications availability","high","ingest-extraction","field-research","p.7","Lack of Unix-based enterprise applications is high barrier to entry for non-IBM platforms",""
"1991-encore-and-metadata-47f414-OBS-010","1991-encore-and-metadata-47f414","encore-computer","adaptive-computing","framework-factor","1991","Financial market buying criterion #7","Price","high","ingest-extraction","field-research","p.7","Price is lowest priority; financial markets pay premium for mission-critical reliability",""
